text,category,label
omg they deserves a huge respect in our society                ,non-anti-LGBT,1
We should not encourage this judgment  because if u keep have  with same gender how your family will grow  What about children Leave about the country   God has given opportunity to live with boy and girl only in this world   Not same gender                ,homophobic,0
Why everybody confusing thiz with culture It got nothing to do with culture Its just natural as well Western countries have this clarity Whereby we don have            ,non-anti-LGBT,1
Super movie hatsoff to the entire team members                 ,non-anti-LGBT,1
I hav seen dis movie when they screened in the Chennai Rainbow Film Festival It stands example for SIMPLY THE BEST                ,non-anti-LGBT,1
Bro please release part 2 as soon as possible                ,non-anti-LGBT,1
USA person is a true gay Indian person who is forced to be a gay Sort of breakup story                ,homophobic,0
Keerthana Jayavel thanks for supporting sister                 ,non-anti-LGBT,1
What an energy  Brilliant Humans                ,non-anti-LGBT,1
Please support this genuine channel                ,non-anti-LGBT,1
You father is getting by homosexual then how to you born in the world Your speech was not justice for human being very talented So your homosexual thinking created and developed by yourself and by your living situation Thats your problem so dont criticize to anybody for this issues Peoples be allotted and keep to distance of this type of guys I advise to all the peoples especially for young generations This is our culturally very bad and worst activities and Gods is not creating this type of homosexual mans and lespian womans                ,homophobic,0
Sathiya Seelan  you sound funny right now First you said no animals do this so I gv explanation for that actually saying that yes theres homosexuality in 450 over species Now you are the one saying why human want to follow it can you see what youre doing You are not even sticking to your own arguments lol Dont forget humans come from animals as well sir We might be intelligent than them but we come from them we can hv their instinct present in ourselves                ,non-anti-LGBT,1
Because more marriages born out of love lesser the anger therefore lesser abuse                ,non-anti-LGBT,1
Great Interview Dhanush style speech                ,non-anti-LGBT,1
She exactly looks like a female                ,non-anti-LGBT,1
One of the good movie                ,non-anti-LGBT,1
Im not offended on your opinion  because different people have different opinions From your point of view culture is the main concern but decisions cannot be made based only on culture there are various other aspects too All of them should be considered                ,non-anti-LGBT,1
Super Good explanations Everyone should watch this                ,non-anti-LGBT,1
Scripted This isnt a prank                ,non-anti-LGBT,1
I am crying                 ,non-anti-LGBT,1
Mani Shankar Iyer  superb sir Iam not gay But some sort awesome feel After seeing this movie Can I see u U r from                ,non-anti-LGBT,1
She is So cute                 ,non-anti-LGBT,1
Black Onyx  ‍‍                ,non-anti-LGBT,1
check this TMP FANS                ,non-anti-LGBT,1
Malini sister superb your speech I like you and I love you and good luck                ,non-anti-LGBT,1
Talk about what is Halal in Islam                ,non-anti-LGBT,1
why is it not right Love is love Everyone must have the right to live whoever they want irregardless of race or gender                ,non-anti-LGBT,1
Great Yesu as always Gets more emotional while watch fully U already started achieves ur successes anna Hats off to u             ,non-anti-LGBT,1
U r really great ma                ,non-anti-LGBT,1
Well done Mani You have handled very sensitive issue sensibly  Particularly the dialogues are really appropriate Background score was excellent KEEP IT UP MANI                ,non-anti-LGBT,1
What kind of joke is this brother This isnt right                ,non-anti-LGBT,1
Super salute for humanity                ,non-anti-LGBT,1
could u please say its name  its difficult for me too find                ,non-anti-LGBT,1
Semaa story lalif role is  awesome sema                ,non-anti-LGBT,1
Y u came to this channel r u resigned ur job in gallata ahsiq                ,non-anti-LGBT,1
Dev sri Muthu Its Viknesh or Vicky Hahaha hey                ,non-anti-LGBT,1
This is the prank showthe boys act like a transgenderin there house they not understanding his problemso he explain about his problem to transgender mother    So she  tell dont feel about this it is a natureshe helping and feeling for that boy                ,non-anti-LGBT,1
that blue tshirt brother  317 is the random sample for most of the people thinking about LGBTQ they know not what they think but they think whatever they think is right                 ,non-anti-LGBT,1
Sensitive beautifully underplayed portrayal by all actors  mum dads sons priest psychiatrist and others No over the top acting or intrusive sound effects to spoil our enjoyment For that a big highfive to Manishankar Iyer Found myself wiping a surreptitious tear or two                ,non-anti-LGBT,1
Sheik Dawood The so called Indian culture youre talking about is nothing but ageold Victorian era morality It has nothing to do with Indian culture Ancient India accepted all kinds of sexualities Hindu mythologies and Khajuraho are examples of that                ,non-anti-LGBT,1
True affication true love  I love  this flim                ,non-anti-LGBT,1
Behindwoods Air kindly turn off the commenting for these types of good interviews When people dont understand their life its better not to be commented                ,non-anti-LGBT,1
Get well soon brotherGod bless you                ,non-anti-LGBT,1
Yeah of course  I have an  example    areas   in  coimbatore like ghadhipuram  local  busstand  it happens in night  time                ,non-anti-LGBT,1
weird தமிழன்  I think better to not answer your question rather than argue with you who raise theri hand to support this kind of laws I am blessings them safe journey with hell I think you have to find a good boy to you Good luck                 ,non-anti-LGBT,1
In India LGBT was practiced and had rules favouring them  too  British being a homophobic country during that era when conquered India they abolished that  system and made LGBT illegal and those who considered themselves gay bi or lesbian were mentally abused and physically tortured by the British and indian psychiatrists or other medical practitioner This happened even in the own country  In the end those LGBT people were called mentally ill and they commited suicide   I personally liked this video eventhough Im straight But after watching Ben Shapiro and Jordan speeches and reading their books  peoples views about concept of homosexuality will definitely change  only if positively taken I have great respect for homosexual people and their feelings  And finally I believe that homosexual people in India do not act like those Western people What they are demanding was absolute trash  Good day                ,non-anti-LGBT,1
Im very clear to This after see u r video bro super keep                ,non-anti-LGBT,1
First hatsoff this videos supernext vadivel dai enada sinugura                ,non-anti-LGBT,1
Malini mam super speech I am a stright but I support homosexual community  all ltbt community pepole dont feel about them we live our life for as only dont brought them                 ,non-anti-LGBT,1
congratz bro for 90k subscribers cheers                ,non-anti-LGBT,1
Shes a documentary writer Film maker and LGBTQ supporter Very bold girl                ,non-anti-LGBT,1
just because its made legal docent means its right                ,non-anti-LGBT,1
These people support homosexual because they do not want to take responsibility like childrenjust live without any use                ,homophobic,0
U tried to prank a normal girl but unfortunately it was a transgender so u changed the whole play Whatsoever this video has turned out to be  a chance for understanding their feelings Be careful when u try to prank Dont do everything for views and money                ,transphobic,2
Its unfortunately very difficult to be accepted for people on some countries especially for religious countries where people mostly are so religious and just following the dogmas and religion rules  I feel very sorry for LGBTQ people living in those kind of countries  their life is not really life but just following other people will  They cannot be themselves                ,non-anti-LGBT,1
aneesh cool now can u stop this feminism thing I really dont know wt is femisnism Im saying seriously I dont knw I never read abt it Im a human bt culture sees me just as a weak women Im questioning this culture So wt are u trying to say feminism is wrong and patriarchy is correct Again and again its u who is calling me feminist Feminism is just a movement u cant relate ur self as a identity Just like low caste people are questioning the discrimination Im asking the same thing Just cauz Im woman u calling me feminist I cant do anything                ,non-anti-LGBT,1
This is wrong against India                ,non-anti-LGBT,1
Ashiq i like ur way of speaking and ur comments Casual boy like it                ,non-anti-LGBT,1
U have come out already by posting this jus be brave sis                ,non-anti-LGBT,1
This is simply amazing  Suggested by one of my frnd who s a gay  I dont believe in these kind pf relationships but after watching this  i feel happy  It would be better if i get a chance to talk to character latif  can anyone pls arrange                 ,non-anti-LGBT,1
Lovely movie Love is common                ,non-anti-LGBT,1
Madhan anna homosexual is wrong thing it have been proved this is not genetic pblm this is a kind of bad habit for eg if a person has smoking habit tht man can overcomes this habit Likewise it can be  overcome who the person are homosexual  if the homosexual takeplace the sperm frm men  the ovary for women can be affected it cause death of small child   this is also a kind of murder                ,homophobic,0
தாய்க்கு நிகர்நிலை  Shes a really great mother good soul live long Dr mom   to the team keep on doing good things like this do ur best  spread humanity and love                 ,non-anti-LGBT,1
Hats of bro                ,non-anti-LGBT,1
Jee Va  U WhatsApp number send me                ,non-anti-LGBT,1
Dont give freedom for this type people  Wast very bad culture                ,homophobic,0
Love is a first and never ending words of the whole universe                ,non-anti-LGBT,1
thank you sir we   are also needed support only                ,non-anti-LGBT,1
Bro talk about cyborg                ,non-anti-LGBT,1
Hello my friend I wish you find a person very soon                ,non-anti-LGBT,1
my age 18                ,non-anti-LGBT,1
Bro I heard from my teacher that the reason why India was captured and illtreated by British for years  is because of a group of men raped a British lady is that true                 ,non-anti-LGBT,1
She 100 more Beautiful than transgender meera mitun                ,non-anti-LGBT,1
What ever best clear explanation                 ,non-anti-LGBT,1
such a beautiful movie                ,non-anti-LGBT,1
They r great                ,non-anti-LGBT,1
I am waiting bro                ,non-anti-LGBT,1
10381050 fact fact uh such a daring speech hats of u                ,non-anti-LGBT,1
Bro antha திருநங்கை vera level I salute bro God bless u in திருநங்கை                ,non-anti-LGBT,1
Till now we enjoyed your video but you changed us to think all people are not like others thanks all love you                ,non-anti-LGBT,1
all taboed topics are interesting                ,non-anti-LGBT,1
Lack of sex education                ,non-anti-LGBT,1
Prateekshaa  I didnt say its based on medical science reports I said in the hearing of so many years the judges have also considered the medical science report inroder to give this final judgement Which means we should all respect it and treat them equally Forts of all we should stop saying we need to treat them equally because we are literally nobody We arent doing a favour by treating them equally They have all the right to be treated equally Rather we do not have the right to discriminate And as far as my previous comments are concerned when that guy said people gays are converting others as gays I said nobody can convert anyone gay And if sex is forced whether its by a gay or a straight guy its still an offence And thats true                ,non-anti-LGBT,1
Speech Semma u r the intelligent                ,non-anti-LGBT,1
Really super sister                ,non-anti-LGBT,1
Respect all                 ,non-anti-LGBT,1
Twats  They got no idea what they are celebrating Just going what everyone in the west is doing  Just to be in                ,non-anti-LGBT,1
Govt must appoint a thiru nangai police to arrest these people                ,homophobic,0
Verrey nice beautiful                ,non-anti-LGBT,1
Your will be happy                 ,non-anti-LGBT,1
Thank you for watching this                 ,non-anti-LGBT,1
Really no words to say bro                ,non-anti-LGBT,1
we respectyou kinda peoples                ,non-anti-LGBT,1
Well directed on a subject with lot of stigma in the society                 ,non-anti-LGBT,1
Its really amazing                ,non-anti-LGBT,1
How to get extraordinary brain powerpls put the video Anna                ,non-anti-LGBT,1
Muhammad AzeemSH the examples given by you are doing intentionallythey r not natural u have misunderstood my words if u talk with any lesbian n gay about this u may understand I think                ,non-anti-LGBT,1
OMG this peoples narrow mindset is ridiculous We all are human beings we have our rights and choices to choose our sexuality Theres no shame to be a part of LGBT PS government has brain thats why our government made it legal                ,non-anti-LGBT,1
Malini sis  everytime u speak u proves that u r a human with humanity respect    is   avoid hate comments those who comment hate comments are the next murders of a beautiful soul  meant will be a reason for homosexual persons suicide if they find one in their family              ,non-anti-LGBT,1
Thanks a lot                ,non-anti-LGBT,1
Hope good happens to you Study and earn well leave independent               ,non-anti-LGBT,1
I am very glad that I did my documentation on transgenderslooking forward for more reforms by government and society                ,non-anti-LGBT,1
Im waiting for part 2                ,non-anti-LGBT,1
054ithukaaga subscribe pannitakeep doing your great works bruh                ,non-anti-LGBT,1
She was darkbut suddenly she became fair                ,non-anti-LGBT,1
do you even know what section 377 is I suppose not do everyone a favour and Google it                ,non-anti-LGBT,1
Im proud to say tat im transgender                ,non-anti-LGBT,1
dont hurt anyone ‍                ,non-anti-LGBT,1
Bharath Karthikeyan people give weird looks if even boy and girl talk about it in public    Ppl shud talk abt it privately                ,non-anti-LGBT,1
Sanjiv a this is the problem why must see this point of sex See this as a relationship beyond boundaries                ,non-anti-LGBT,1
Can you pls give the mic to homosexual ppl and ask how they feel  Will the camera turn tat side as well                 ,non-anti-LGBT,1
Vera level tharamana sambavam thalaivaasss hats of guys for your whole team waiting for part2                ,non-anti-LGBT,1
Kayathri Devi true he sounds as if he is an amature and just over exited of interview presentation means everything there is lot of difference between malinis way of presenting and others I am not surprised why youre disgusted                ,non-anti-LGBT,1
Hatts off sister Ur love towards a girl is really so good The feel towards a girl is so good I respect it                ,non-anti-LGBT,1
They are bastards morning 4 o clock they are starting collections if am sleeping also they are waking me assholes                ,homophobic,0
Awsome act which makes the film more realistic and super dialogues that convey the attention to hear it  Extremely super sir                ,non-anti-LGBT,1
One cannot turn gay or lesbian by encouraging Thats the point of the interview Its a natural thingif u gay then u r born gay U just take time to notice it People need education Thats it She is not encouraging u become gay She is asking us to let her live as Other normal humans would be                ,non-anti-LGBT,1
dont leave everything to society and anyways people today have lots of works to do Sp no one is really bothered to peep in others personal lifeu can maintain ur privacy with the help of ur partner and parentsinstead of assuming something will happen and society will interfere it is better to take a chance for ur life in secured way                ,non-anti-LGBT,1
Muthukumar P hi friend  semma movie                ,non-anti-LGBT,1
Congrats that guy                ,non-anti-LGBT,1
A small correction broIts not article 377 bro Its ipc section 377                ,non-anti-LGBT,1
God bless you Wishes for success in life                ,non-anti-LGBT,1
Love u bro what a Manly voice and sexy I love you‍‍‍                ,non-anti-LGBT,1
Yes I am also alone my life                ,non-anti-LGBT,1
She is beautiful                ,non-anti-LGBT,1
Anyway Good friendship only possible LGBT marriage                ,non-anti-LGBT,1
Hats off bro  advance 1millon subscriber vara vaazhthukkal                ,non-anti-LGBT,1
Sister U r very intelligent and beautiful As U requested Govt   public should accept yr physical conditions  help u                ,non-anti-LGBT,1
Visuvanathan swamynathan  already planned to help others  coming days will start doing it already doing it                ,non-anti-LGBT,1
Super I like that ‍‍‍‍                ,non-anti-LGBT,1
Anna plzz make a vedio about Bose who is alive or dead                ,non-anti-LGBT,1
All the very best Sagoo                ,non-anti-LGBT,1
Its human beings becoming  animals Even animals resort to this practice only during nonavailability of a suitable partner                ,non-anti-LGBT,1
Premnath T same goes to u Clown                ,non-anti-LGBT,1
Iam also your subscriber my Id ask 5532r                ,non-anti-LGBT,1
Everything here is taboo Shhhh                 ,non-anti-LGBT,1
Nishanthini Krishnamoorthy  wat happen                ,non-anti-LGBT,1
Whats your father response n reaction                 ,non-anti-LGBT,1
it was the courts that decriminalized it not the government                ,non-anti-LGBT,1
High class and educated people Good looking people only accepted this kind Middle class and cultured people  Like dusky skin people not accept  Because all r depend on money and skin tone                ,non-anti-LGBT,1
Video about bharathiyar                ,non-anti-LGBT,1
Ilyas Hilmy this is nature u idiot                ,non-anti-LGBT,1
suvitha shree ya i wont  use bad wordsthanks for ur advice                ,non-anti-LGBT,1
ARJUNE VASANTHARAJAN If you dont acknowledge the gender issue how will you resolve it  This video is a good start                ,non-anti-LGBT,1
Brilliantly tapped on the sensitive facts n the way to goAmazing film                ,non-anti-LGBT,1
Worst thirunangai idiot che go way                ,non-anti-LGBT,1
I just cried after seeing this                ,non-anti-LGBT,1
Pavithra DM LGBT means                ,non-anti-LGBT,1
She look like actress rthyvika                ,non-anti-LGBT,1
SELVA KUMAR  contact number message to me                ,non-anti-LGBT,1
The best interview I ever seenthank for this wonderful video                ,non-anti-LGBT,1
Impressed maliniyur attitude yur gutsyur speech everything was awesome love yugod bless yu all the best                ,non-anti-LGBT,1
Lateef is so cute and intense I would marry you at the drop of the hat buddy if you are gay that is  good bless both of you and the actors                ,non-anti-LGBT,1
This is the first time Ive seen movie on gay relationship superb                 ,non-anti-LGBT,1
Very great sister                ,non-anti-LGBT,1
I think it is Galata oda another media                ,non-anti-LGBT,1
She is aa god  literallyy                ,non-anti-LGBT,1
So beauifull and அவங்க ரொம்ப nallavanga                ,non-anti-LGBT,1
She looks like girl voice konjam difference irundha maybe everybody will be happy                ,non-anti-LGBT,1
I want saw your parents bioand your 12th mark full name madan Gowri aaGowri yarumarriage eppo                ,non-anti-LGBT,1
So wt one day everyone going to die                ,non-anti-LGBT,1
Good eye opener Very crisp and clear delivery of thoughts Keep going                ,non-anti-LGBT,1
Gay marriage is possible in todays society                ,non-anti-LGBT,1
Really very feelheart                ,non-anti-LGBT,1
Congratulations  LGBT friends                ,non-anti-LGBT,1
Stupid just try to understand science and other feeling and commentdont apply your foolish thought                ,non-anti-LGBT,1
Saranya  u r not getting one thing As long as reservation system is there in the society no one forgets their caste Everywhere ppl would be asking for caste from hospitals education govt jobs everything is related to caste bcos they need this caste for reservation purpose Imagine if there is reservation concept why do any one need to mention their caste Probably after 2 generations no one even remembers what caste they belong to as they would never ever used the caste for any purpose Even the grt Ambedkar said  this reservation concept should be temporary but for political purposes this is being a major thing                ,non-anti-LGBT,1
TryyMute la vachu Paarunga shes Elegant and Beautiful                 ,non-anti-LGBT,1
The doctor who operated her has done a wonderful job                ,non-anti-LGBT,1
She is very beautiful and very kind                ,non-anti-LGBT,1
Bro speeck about justin bieber                ,non-anti-LGBT,1
Desi Gamer  if you want to question him ask him no need to taunt through religion And the question you asked for was correct                ,non-anti-LGBT,1
Moitheen Moitheen  ya                ,non-anti-LGBT,1
I feel u r Ill treating her Because she s transgender U r calling her pa pa nu She wants to be a girl Ur behaviour is different when u talk to other people Change that                ,non-anti-LGBT,1
Pra Shanth thanks Yes she is Devaradiyar god servant                ,non-anti-LGBT,1
Sathya Narayanan  it was encouraged in western world even today  Its seen as an alternative to marriage For example  Few women groups sayencourage  this way of life to escape from men they claim men are aggressive n dominant  Escape from them n stay with your own gender I meant those kind of things Of course its a threat to humanity  Its one of the main reason why white ppl are becoming minorities in the own land                ,homophobic,0
1st I am laughing But that moment 800 made my cry               ,non-anti-LGBT,1
I never talk about religion and other stuffs And apparently I m only half a Muslim If I marry not 4 whatever numbers it is If I have a kid the kid himself finds out whos hisher father and mother But in case of woman marrying more than one guy you can find who is the mother but you cant find who is the kids father                ,non-anti-LGBT,1
Today only I watch this actually it is birthday defectand not at all parents or their mistakeI too watch one personshe is actually my friend                ,non-anti-LGBT,1
I pondered on that as well But its necessary to slowly get rid of this taboo surrounding transgenders At the very beginning of the video the interviewer mentions all the absurdity in showing transgender interviews so far on TV                ,non-anti-LGBT,1
After 7 mins i cried                ,non-anti-LGBT,1
Awesome bro Im proud of u                ,non-anti-LGBT,1
Hey nice interview He spoke very naturally But dont change like girl Because your born was boy like body Your voice and everything but Ur heart is like girl it doesnt matter  U not a thired gender U r a male U have ability U have confidence this speech very naturally Nowadays all transgender has brave confident strength and knowledge so proof urself All the goodness comes automatically                ,non-anti-LGBT,1
Bro subscribes athiga padutharathukku oru nalla differently well scripted prank bro Most of the brainy people wont believe that this is a real prank nu So plz don do scripted pranks Juz losing ur uniqueness bro really Better do d deadbody prank part 3 as well Plz Many people are good fans for U Plz don disappoint dem by posting this kind of stupid planned pranks Waste really                ,non-anti-LGBT,1
Hi Iam Henry from Scotland I speak English and tamil I want to know more about this so please whatsapp me 447405177530               ,non-anti-LGBT,1
Srithar Sri  loosu go and do this to people who rape children and new born babies                ,non-anti-LGBT,1
How matured comments in comment section                 ,non-anti-LGBT,1
Sorry if there is any misinterpretation                ,non-anti-LGBT,1
Waiting for you bro                 ,non-anti-LGBT,1
so smart and brave                 ,non-anti-LGBT,1
priyadharshini kannan   Are you telling narrow minded ok understand Broad minded person will know and accept my point Love and attraction doesnt have any gender But with sex it will become more crazy bitch Go and see what the civilization and diesase occurs on same gender relatively with sex and health in human bodu                ,homophobic,0
Research Centre                  ,non-anti-LGBT,1
Im really respect the transgenders emotions                 ,non-anti-LGBT,1
But many dont accept thatProofs would do that bro                ,non-anti-LGBT,1
I m crying                ,non-anti-LGBT,1
Bible says omosexual is sin against human resource coz Satan want to stop human population by this filthy law and order so accept Bible then you will find redemption from sin                ,homophobic,0
Am manly gay  m proud of myself  my was try told my parents but am said my parents m dont hv feeling girls   M feeling sisters r mom  they are didnt understand what am say m confident m gay love myself dontr care anyone                ,non-anti-LGBT,1
Hello pon raj this s its chromosome changes they are so talented and so affection to each other its not bad judgement ok                ,non-anti-LGBT,1
Sema attitude  looking cool and very clear thoughts                ,non-anti-LGBT,1
Life U R Choose             ,non-anti-LGBT,1
It is right 100 It is their life and their choice  Who are weU to judge me What right do we have when we ourselves are not perfect in real life                 ,non-anti-LGBT,1
Sema mass first class outstanding explaination   like and love u super smile very nicenga                ,non-anti-LGBT,1
Amazing bro keep rocking love from Bangalore                  ,non-anti-LGBT,1
The beach locations are awesomewhere is it exactly                ,non-anti-LGBT,1
Hyy Sathiyama it make me tears yaVera level  Gud effort and Wait for Part2                 ,non-anti-LGBT,1
She is a real human                ,non-anti-LGBT,1
Thanks macha                 ,non-anti-LGBT,1
Really good bro                ,non-anti-LGBT,1
It is feeling of love on their own gender it is not a sin                ,non-anti-LGBT,1
This girl lives in 2050                ,non-anti-LGBT,1
Heart For that Akka                ,non-anti-LGBT,1
Hats off brother                 ,non-anti-LGBT,1
Mrmadhan gowri your a true heart  I blessings you bro                 ,non-anti-LGBT,1
Wow super annaAll the best Team                ,non-anti-LGBT,1
Ive watched more than 50 LGBTQ movies including English and Hindi This one is the best and the most Relatable ever                ,non-anti-LGBT,1
Saru chas  thanks sister                ,non-anti-LGBT,1
Is thiz transgender                ,non-anti-LGBT,1
View my channel share and subscribe                ,non-anti-LGBT,1
Thank god I learnt tamil  It would have been a disgrace to miss out such wonderful content in tamil cinema Its a wonderfully written story and gracefully executed                ,non-anti-LGBT,1
Happy to see such a beautiful movie made in tamil                ,non-anti-LGBT,1
Hai bro ithudha na first time pakura prank show Actually Enaku prank show pakrathu pudikathu because mathavangala emathi sandhoshapadrathu romba thapu But unga channel vidio pakumbothu unmayave nalla irundhuthu and nalla message solirundhinga All the very best TMP teams And unga vidio la last ah mathavangaluku help panra vishayam romba touching ah irundhuchi Inum nalla panunga TMP teams  I support you வாழ்க வளமுடன்                ,non-anti-LGBT,1
Every one should raise they tone What can only one do                 ,homophobic,0
Intha mutta pundainga thola thaanga mudila  bus la ponalum savadikuthunga  train la ponalum savadikuthunga  railway should stop them entering the train and govt should ban them from entering public transport who create nuisance For this  purpose  govt should create a transgender police force this creating employment as well as controlling this kind of nuisance                ,homophobic,0
Nice lovers                 ,non-anti-LGBT,1
This is not a mental disorder issues  actually this is related to changes of hormones its could happen in anyone anytime  any ages  like boys should avoid many type of foods which got more contents of female hormones Estrogenexample as below Seeds flaxseeds and sesame seeds Fruit apricots oranges strawberries peaches many dried fruits Vegetables yams carrots alfalfa sprouts kale celery Soy products tofu miso soup soy yogurt Dark rye bread Legumes lentils peas pinto beans Olives and olive oil Chickpeas   men should avoid most of soy products and women should reduce consuming above food after 40s   For men should take more drumsticks  leaf moringaiOleifera is the best than also oyster selfish egg york  almonds are will increase the male hormones accordingly so its nothing to do with attitudes or mental   all about hormones truly Basically more gays than lesbians in the world  due to XY  the chances  to adopt famines character are very high so pls maintain your diet accordingly you are what you eatreturn in Bagavad Gita all the best  to all  no offense to anyone  TC                ,non-anti-LGBT,1
Really love and heart touching storybut love is feel not for sexsuperb movie thanks mani sir                ,non-anti-LGBT,1
this is just so good                 ,non-anti-LGBT,1
Akka neeing  super  character really  great  akka                ,non-anti-LGBT,1
My friend this question ask me so I ask you                ,non-anti-LGBT,1
I really cried while watching this video  They also should be treated like human beings May God bless all of them Love from Sri Lanka                 ,non-anti-LGBT,1
What a clarity of thoughts   As Malini said keep culture aside read about Science Politics Then only you can understand us                ,non-anti-LGBT,1
Transgender ellarum godku equal Nama kastatha kadaul keparo illayo thyreyathu but they are real God and pure heart person                ,non-anti-LGBT,1
My  number please call me                ,non-anti-LGBT,1
Hats off you are great                ,non-anti-LGBT,1
She is a good human being                 ,non-anti-LGBT,1
Hats off malini                ,non-anti-LGBT,1
I have ordinary view before seeing your interview but now I am very clear that it is not due to abnormalities in body or in mind Great go ahead                ,non-anti-LGBT,1
People are getting sick hungry without food to eat where the heck were these dumbfucks were when protesting for jallikattu and other social inequalities sad waste of time and cultural appropriations                ,non-anti-LGBT,1
Oh my God I love the way u talk oh Godsuper expressive                 ,non-anti-LGBT,1
I am totally impressed your attitude Way of speech Like you lot              ,non-anti-LGBT,1
Wow super concept very nice                ,non-anti-LGBT,1
Lord jesus christ loves gay people   Those bible words were interpreted by some fake priests in later periods   Homosexuality is present in naturebirds animals insectsaqua creatures Do some research about it                ,non-anti-LGBT,1
Anna in hinduism homosexuality was very much prevalent See carvings in konark sun temple khajuraho temple and many other temples which are more than 1000 years old                ,non-anti-LGBT,1
I am not against LGBT ‍ But hate this muttakosh mandaiyan                ,non-anti-LGBT,1
Wow that hug Vera level no comments                ,non-anti-LGBT,1
Nice God bless you                ,non-anti-LGBT,1
whu is shee                ,non-anti-LGBT,1
After 55 of your age you will realize why this is wrong                ,homophobic,0
Hatesoff akka i am crying youre so cuterespect girl                ,non-anti-LGBT,1
Cant she pronounce ழ differently                ,non-anti-LGBT,1
bro 3lakh subcribers                ,non-anti-LGBT,1
Love is blind it is not about sex It is about feeling which is originate frm heart Heart is belongs to both sex so why there is a difference between straight and gay                ,non-anti-LGBT,1
Whoever and whatever against the nature is not acceptable                ,homophobic,0
Super bro Waiting bropart 2               ,non-anti-LGBT,1
Bro there is no solution for this problems why they or not still find                ,non-anti-LGBT,1
Divorce Case for LGBT in India Reason for divorce  Piles complaint               ,homophobic,0
Stop using trans as an insult please                ,non-anti-LGBT,1
humans have sense to think right we are modern animals LIFE CREATES LIFE people dint know about the consequences about this                ,non-anti-LGBT,1
Acting vera level ya                ,non-anti-LGBT,1
Why ppl are mixing culture with a persons sexual orientation                ,non-anti-LGBT,1
Shrinivasan Kannan do you know the worst illness in the world stubbornness i can see how strong you ar in your believes its okay to that remember if you can evolve yourself in this technological era I am sure your next generation can definitely do you are just an example for your children grandchildren great grandchildren and so on so just relax and take chill pill                 ,non-anti-LGBT,1
Pride of TN                ,non-anti-LGBT,1
Some of the things i really hate from this video clipping Here some of the people are thinking that the decriminalisation of the section 377 makes every men to marry a men only and every female tofemeale bullshit LGBT is not a choice first think that this foolish people Epdi oru paiyanukku ponnu mela aasai varutho athae maathiri payanukku oru paiyan mela aasai varum ithu completely natural thats the gay relationship and its not about any man can choose a man as a life partner as it is because of the liberalisation of 377 Indian people have no sence no intelligence that what is actually LGBT They only think about sex scenes in the foreign language films when  talk about LGBT Bullshit          ,non-anti-LGBT,1
level of maturity is absolutely stunning                ,non-anti-LGBT,1
We didnt expect everything to change overnight but so heartening to see so many people accepting it  Vikatan thanks for it again proved you are above and  beyond all  when it comes to Tamil magazine  I am proud as I am ‍ And proud Tamilian too            ,non-anti-LGBT,1
Waiting for fun                ,non-anti-LGBT,1
Nenka Arthanareswar  theivam                ,non-anti-LGBT,1
U are such a Bold I like ur way of speech                ,non-anti-LGBT,1
I am waiting for part 2                ,non-anti-LGBT,1
anu lavanya  also I will give u an example that there are people who likely to theft which they found to be different even though they are rich and can buy its their disease this should be treated with proper counseling not to be encouraged and on what basis you are saying this is natural even though there is no proper proof this is something spreaded between peoples and we educated are going with others words                ,homophobic,0
I am waiting for 2nd part nanba                ,non-anti-LGBT,1
Even Dogs know its pair It might not  be with a same gendar Not U Law is against the nature               ,homophobic,0
Fables movie mind blowing                ,non-anti-LGBT,1
experience  Thaks bro I love you so much  bro                ,non-anti-LGBT,1
Government pls take steap give work for him                ,non-anti-LGBT,1
nature then why they have pussy lol                ,non-anti-LGBT,1
Dinesh Babu my family does                 ,non-anti-LGBT,1
Kindly lz read again your vedha and try to Understand it                ,non-anti-LGBT,1
I accept the judgment bcos everyone have freedom thats their rights                ,non-anti-LGBT,1
RishiPedia    how can u literally abuse someoneu dont have the right to abuse anyone                ,non-anti-LGBT,1
10 years la total world people                ,non-anti-LGBT,1
Beckroth Fdo hi                ,non-anti-LGBT,1
Shes very pretty and Good human                ,non-anti-LGBT,1
Wth Love is not a disease                 ,non-anti-LGBT,1
Both of them played the role super just one suggestion I believe Harish is Malayali it is clearly visible in his Malayalam accent But apart from the this a good short film I recommend to everyone                 ,non-anti-LGBT,1
Greate salute tothis  transgender                ,non-anti-LGBT,1
Sheik Dawood Wheres the concept of a wife in a gay relationship And its totally suitable for all environments Coz its human and natural And its not a culture Its a sexual orientation No one becomes a gay and no one can be forced to become gay Its all inborn                ,non-anti-LGBT,1
It is true                ,non-anti-LGBT,1
What a matured talk   Her appeal is very reasonable                ,non-anti-LGBT,1
weird தமிழன்  old testamant bro That was long done and dusted                ,non-anti-LGBT,1
What about bisexual                ,non-anti-LGBT,1
No awareness at India about LGBT                ,non-anti-LGBT,1
Im also homosexual                ,non-anti-LGBT,1
Brøó section 377 not a article 377 377 article is provisions of controller and auditor general of India                ,non-anti-LGBT,1
Dont confused this is normal but dont have addicted in sex                ,homophobic,0
Hi I need ur friendship                ,non-anti-LGBT,1
She looks pretty I thought Vera yaaro tha transgender nu She is so pretty than other girls And better than real transgender meera                ,non-anti-LGBT,1
sowmya narayan  hey wat you want  Wat u r coming to convey                 ,non-anti-LGBT,1
Nice all the best                ,non-anti-LGBT,1
