text,category,label
Angane Kurach Kazhinjappol Scene aakkandaa enn Vech aal Onn Silent Aayi Ath Kazhinj Aal Iranganda Stop ethiyappol Enichu Ninnukond Irikkunna Ivane Chiri Adicha Pottichu Aathyam Thanne,non-anti-LGBT,1
Sadachara aangalamarude chekittathulla adi,non-anti-LGBT,1
Gaming with Perfect ആദ്യത്തെ comment വായിക്കു,non-anti-LGBT,1
Ansham  Hisham vlog enthina pedikunae,non-anti-LGBT,1
ലോത്തിന്‍െറ നാളുകളിലും അങ്ങനെതന്നെ ആയിരുന്നു അവര്‍ തിന്നുകയും കുടിക്കുകയും വാങ്ങുകയും വില്‍ക്കുകയും നടുകയും വീടു പണിയുകയും ചെയ്‌തു കൊണ്ടിരുന്നു,non-anti-LGBT,1
ethin penn avnm avnm enn vashi pidikune putti adikana ,non-anti-LGBT,1
സുന്ദര സുരഭിലമായ ദാമ്പത്യ ജീവിതം ആശംസിക്കുന്നു,non-anti-LGBT,1
ഇവര് 2 പേരും ഇപ്പോൾ ഡിവോഴ്സ് ആയല്ലോ എന്തൊക്കെ അയീരുന്നു,non-anti-LGBT,1
എടാ മോനെ ഇതിനേക്കാൾ വലിയ വിർത്തികേട്‌ വേറൊന്നുണ്ടോ ,non-anti-LGBT,1
Poyi chavada Avar jevikatte Ne allalo money kodukune 2 divorce case poyallo,non-anti-LGBT,1
ഇത് ജന്മനാ ആയതല്ലല്ലോ ആകിയതല്ലേ Johnnyച്ചപ്പോൾ ഒന്നെങ്കിൽ പെണ്ണോ ആണോ ആണല്ലോ ആണും പെണ്ണുമല്ലാതെ ഒരാളും Johnnyച്ചിട്ടില്ല അങ്ങനെ Johnnyച്ച ചരിത്രവുമില്ല എവിടെയും ഇവരിൽ തന്നെ പറയുന്നത് കേൾകാം ആണായിരുന്നു പിന്നീട് തന്റെ മനസ്സ് പെണ്ണിലേക്ക് ആകർഷിച്ചു അങ്ങനെ അങ്ങനെ വളർന്നു വളർന്നു അത് വലതുതായി അത് പെണ്ണിലേക്ക് പോയി അപ്പോൾ തെറ്റുകാർ ഇവരുടെ രക്ഷിതാക്കൾ ആണ്,transphobic,2
Yeni yendhellam dhuniyavil kanan bakiyundn ariyilla,non-anti-LGBT,1
ഇവർക്ക് സുഖം ആവും ഒരാൾ k പണി k പോയാൽ മതി,non-anti-LGBT,1
9 kal full make up anallo,transphobic,2
nokk ivan kuttyund naintemonik kundanadikkn vendi makup itt vannekkunnu thendi,homophobic,0
ടൈറ്റിൽ തന്നെ രസകരം കേരളത്തിൽ ചരിത്രത്തിൽ ആദ്യത്തെ സ്വവർഗ്ഗ വിവാഹം ഇന്നലെയെങ്ങാനുമാണ് ലോകം തുടങ്ങിയത് എന്ന് തോന്നിപോകും,non-anti-LGBT,1
Inghanathe jeevikale kanunnathe kalippa Ente oru frnd ekm to tvm pokuvarnn oru 56 vayss age enghilm olla pulli  Kandal manyan ivante aditha ahh irunnath  Ivan onn oranghiya gapil aah thayoli kazpp kanich parayan pattatha kond parayanilla spotil chevikkallu pottana adiyum pulli vaaanghich kelavanmar ayalum eeh oru jeevikal kk kodukendath kodukanam ഇതൊക്കെ  prolsahipikkallu allel pennayitt jeevikkanam thuuff ithu pole illathinghale kanunnathe verupp ahh,homophobic,0
മഞ്ഞിൽ വിരിഞ്ഞ പൂക്കൾ എന്താ മാഷേഅവൻ എന്തേലും പറഞ്ഞാ അവന്റെ അമ്മനെ പറയണോ,non-anti-LGBT,1
ഗേ ആയവന് ആണ് തന്നെ വേണം അതാണ് പ്രകൃതി നിയമം,non-anti-LGBT,1
പോയി വല്ല വല്ലവിഷവും കിട്ടുമോയെന്ന് നോക്ക്,non-anti-LGBT,1
Anik manazilakath 2019 vare gay marriage onnum nadanittiyilloo pinna enthina eppom puthiya oru airpad,non-anti-LGBT,1
Jaz  avr enthina nanikane avrde identity avaru thuran paranjond randh penkuttikalde jeevitham rakshapett kurachude nalla rethyl chindhikanam,non-anti-LGBT,1
Abhay നിനക്കൊക്കെ ചത്തൂടെ മൈരേ ആണിനെ വ്യഭിചരിക്കുന്ന ആണുങ്ങൾ അയ്യേ,homophobic,0
Mumbail poyal ivarude thani niram kaanamPaisa chodhichal koduthillel adikkukayumtheri parayukayum cheyyum athukondu thanneya veruppu,transphobic,2
Sheena shina എന്താ മുത്തേ,non-anti-LGBT,1
ആവർത്തിച്ചു പറഞ്ഞു പറഞ്ഞു സത്യമെന്ന തോന്നൽ ഉണ്ടാക്കിയ ഒരു നുണ മാത്രമാണ് ചികിൽസിച്ചു മാറ്റൽ ഹോര്മോണ് ട്രീറ്റ്‌മെന്റ് എന്നിങ്ങനെയുളവ സെക്ഷ്വൽ എരൗസൽ കുറയുകയോ ഇല്ലാതാകുകയോ ഒക്കെയാണ് പണ്ട് നിലനിന്നിരുന്ന ക്രൂരമായ ഈ ഏർപ്പാട് കൊണ്ട് ഉണ്ടായ ഫലം അല്ലാതെ ഗേ ആയ ഒരാളെ ഹെറ്ററോസെക്ഷ്വൽ ആക്കാൻ ഇതുകൊണ്ട് കഴിയില്ല ഒരു കുഴപ്പവും ഇലാത്ത ആളെ ഷോക്ക് ട്രീറ്റ്‌മെന്റ് ചെയ്‌താൽ സംഭവിക്കുന്നതിന്റെ മറ്റൊരു പതിപ്പ്,non-anti-LGBT,1
ഇവർക്ക് ചികിത്സ കൊടുത്താൽ ഫലം ചെയ്യില്ലേസ്ത്രൈണത കാണിക്കുന്ന ഒരു പുരുഷൻ പുരുഷ ഹോർമോണുകൾ ഇഞ്ചക്ഷൻ ചെയ്താൽ പോരെ,transphobic,2
Komalan gays onnum sheri alla Avarku nalla oru lyf kittila,homophobic,0
കൊല്ലുക ഇത് പോലെ കുറെ തായോളികൾ ഉണ്ട് സമൂഹത്തിൽ കയ്യിൽ കിട്ടിയ ഒരു ദാക്ഷണ്യവും കാണികണ്ട അടിച്ച് ചെവിക്കല്ല് പൊട്ടിച്ചോണം ആണും പെണ്ണും കെട്ട ശവങ്ങൾ,homophobic,0
ഏതാണ് ആ പൂട്ടിയിട്ട സാധനം എന്ത് വെറുപ്പിക്കലാണ്,non-anti-LGBT,1
അവർക്ക് female hormone kooduthal undaakum ath kind opposite sex attraction തോന്നില്ല,non-anti-LGBT,1
ഇത് പോലെ കുറെ തായോളികൾ ഉണ്ട് സമൂഹത്തിൽ കയ്യിൽ കിട്ടിയ ഒരു ദാക്ഷണ്യവും കാണികണ്ട അടിച്ച് ചെവിക്കല്ല് പൊട്ടിച്ചോണം ആണും പെണ്ണും കെട്ട ശവങ്ങൾ,homophobic,0
A R U N ninte thalla aanu lesbian,homophobic,0
Sonunikesh nivedhrehim,non-anti-LGBT,1
ഒരുസംശയം DNA യുടെ വേരിയേഷൻ ആണ്‌ ഇങ്ങനെ സംഭവിക്കുന്നു എന്നാണ് ജ്ഞാനറിഞ്ഞത് അപ്പോൾ DNA യിൽ ഉണ്ടാകുന്ന വേരിയേഷനിൽ സ്വഭാവ മാറ്റങ്ങൾ ഉണ്ടാകുന്ന എല്ലാത്തിനെയും അംഗീകരിക്ണം എന്നതാണോ ,non-anti-LGBT,1
അവർ ശരിക്കും കുന്ദൻ  മാരായിരിക്കൂന്നെ ,homophobic,0
ഒരു ഹോർമോൺ പ്രശ്നം അല്ല പിടിച്ചു,non-anti-LGBT,1
നിങ്ങൾ gay ആയതുകൊണ്ടാണോ അതിനെ സപ്പോർട്ട് ചെയ്യുന്നത് ഒരു മതത്തിലും ഇസ്‌ലാം ക്രിസ്ത്യൻ ഹിന്ദു അതൊരിക്കലും പറയുകയില്ല So please dont promote homosexuality for gods sake,homophobic,0
ഇവര് എന്തിന്‍റെ കുഞ്ഞാണാവൊ,non-anti-LGBT,1
Sathyam suryamma hadhiya ivare nokkutransgenders anenn parayilla ee lookbanu problm,non-anti-LGBT,1
What freedom ഗേ marriage is not legal We should not encourage Pand Ulla allkarkum ingane prashnam oke undayirinu bt avar Ath adjust cheyth കുടുംബം lyf kond poyernu Ipo mindiyaa ഗേ marriage Ivark angane kutti undava Ithode koodi ivarde thalamura ivade avasanikyum Alavarum ingane thudangiya dinosaur oke poya pole manushan um ee boomi IL nin poyikollum,homophobic,0
Humanity yil pattum matham okke veruthe alle unhuman aanu,non-anti-LGBT,1
Policheda machane,non-anti-LGBT,1
ഈ അവസ്ഥ ആർക്കും വരാംനമ്മൾ അപമാനിച്ചാൽ,non-anti-LGBT,1
സുഗിപ്പിച്ചു തരാം Contact me 8547401462only girls,non-anti-LGBT,1
Nalla samsarammm,non-anti-LGBT,1
I think nivedn aan female hormone koodithalavnte nadapum nilpum ekadesm oru femalenepole,non-anti-LGBT,1
Sha bin Sha മുത്തേ കിടിലൻ Length കുറച്ച് കുറഞ്ഞ് പോയോ എന്നൊരു സംശയം മാത്രം അഭിനന്ദനങ്ങൾ Team KUNDAN,non-anti-LGBT,1
Panduthotte homosexuality undairunnu sodhara sahajeevikale manasilakiyirunnekil ign parayendi varillarunnu,non-anti-LGBT,1
Kashmiri panditsne ketitundo Kelikila karanam evde Muslim vote bank Ann Avar Ann cpminte raksha,non-anti-LGBT,1
alka thankal enthan udheshiche transgenders intersex asexual avare matram respect cheyyullunn aano,non-anti-LGBT,1
Eeee കുന്ദൻ  samithikkaraayirikkum,homophobic,0
നിവിൻ പോളി ക്ക് ഇപ്പോ വട്ടായോ  ഇമ്മാതിരി കൂതറ script ഒക്കെ എന്ത് കണ്ടിട്ട് ചെയ്യുന്നു ,non-anti-LGBT,1
ഇതിൽ കുറെ എണ്ണം cross dressing ചെയ്തു നടക്കുന്നവരാണ് Trivandrum Ernakulam Thrissur ഇവിടങ്ങളിൽ ഒക്കെ ഇവരെ രാത്രി കാണാം കൂടെ കുറെ gay ചെക്കൻമാരുംഇവർക്ക് മാന്യം ആയിട്ട്‌ ജീവിച്ചു കൂടെ train il ഒക്കെ എന്തിന് ശല്യം ചെയ്യുന്നു,transphobic,2
Correct Very correct But njan athu care cheyyarilla,non-anti-LGBT,1
Midhin Shad Ninak pinne thanda illaloo,non-anti-LGBT,1
Nigalude siblings nalla bhagyamullavara,non-anti-LGBT,1
ഇവർക്ക് മാത്രമേ നാട്ടിൽ നടക്കുന്ന പെൺകുട്ടികൾക്കു എതിരെ ഉള്ള അക്രമം ഇല്ലാതാകാൻ പറ്റു തീർച്ച ആയിട്ടും ഇവരെ സമൂഹം ഏറ്റു എടുക്കണം,non-anti-LGBT,1
athe sahayichillegilum upadravikathirunnal mathiii,non-anti-LGBT,1
സിനിമകളും മഞ്ഞ പത്രങ്ങളും തന്ന വിവരം വെച്ചല്ല ശാസ്ത്രവും ആധുനിക മൂല്യങ്ങളും വെച്ചാണ് സംസാരിക്കേണ്ടത്,non-anti-LGBT,1
കുന്ദൻ mare pinne poomala ittu sweekarikanoo,homophobic,0
Dancewithamask Mask Njan ella asexualsinneyum intersexinteyum character motham respect cheyunnu ennu paranjilalo Homosexualsil avarre verr thirichu kannan kaarrannam They are paying because of many other people,non-anti-LGBT,1
ഇവരെ പ്രണയിനിയാക്കി ഒരുമിച്ചു ജീവിക്കുന്ന ആണ് കുട്ടികൾ ഉണ്ടെന്നത് ശെരിക്കും അത്ഭുത പെടുത്തുന്ന കാര്യം തന്നെ  ഈ അടുത്തകാലത്ത് ആല്മഹത്യ ചെയ്ത അനന്യയുടെ ബോയ്ഫ്രണ്ട് ആല്മഹത്യ ചെയ്തത് എന്നെ ഞെട്ടിച്ചു ,non-anti-LGBT,1
Kuttiyundakuka ennathanu janma lakshyam enn karuthunna kure pottanmarr kunju ondakatha couples ille Appo avaro Kunjundayilenki life unhappy Wow wow what a knowledge Poyi chakedo,non-anti-LGBT,1
Arjun X അതിനു ഞാൻ hurt ചെയ്യാൻ മാത്രം ഒന്നും പറഞ്ഞില്ലല്ലോ  ഒരു കല്യാണം ആകുമ്പോൾ വരനും വധുവും ഉണ്ടാകില്ലേ  അതല്ലേ ചൊതിച്ചുള്ളൂ മനുഷ്യ വർഗ്ഗത്തിൽ ഒക്കെ അങ്ങനെ ആണ് ,non-anti-LGBT,1
Poda ppoo Bakki vendallo,non-anti-LGBT,1
Entha anandu motham 100 kollam adyam jivikkonn nokkaa ennittalle dambathyam 100 kollam,non-anti-LGBT,1
ഇത് ഒരു മാതിരി കുണ്ടനടി ആയിപ്പോയി,homophobic,0
Aneesha Anju ഗേ ആയവർ ലോകത്ത് റേപ്പ് ചെയ്ത് പിടിക്കപ്പെട്ടവർ 10ൽ താഴെ മാത്രം ആണ് തന്നെ പോലുള്ള വിവരദോശികളാ ഈ നാടിന്ടേ ശാപം377 എടുത്ത് കളഞ്ഞപ്പോൾ റേപ്പ് ചെയ്യാൻ അവകാശം നല്കി എന്ന് പറഞ്ഞവരല്ലേഅത്ര വിവരം ആണ്,homophobic,0
ശരിക്കു പറഞ്ഞാൽ നിങ്ങളെ കുറിച്ച് കൂടുതൽ അറിയാനും അടുക്കാനും നല്ലതാണ് ഇതുപോലുള്ള പ്രോഗ്രാമുകൾ എനിക്കും ആദ്യമൊക്കെ പേടിയും ഒരു തെറ്റിധാരണയും ഉണ്ടായിരുന്നു ഇപ്പോൾ അത് മാറിവരുന്നു ഡ്രെസ്സിലൊക്കെ ശ്രെദ്ധിക്കാം,non-anti-LGBT,1
Nobody  Gaya3 chechy at the beginning of the vedio channel Preethichannel Preethiaah aah,non-anti-LGBT,1
കഷ്ടം ഇതിനൊന്നും കോടതി അനുമതി നൽകാൻ പാടില്ല ഉണ്ടാവുന്നത് ഒരു പെണ്കുഞ്ഞാണെങ്കിൽ ഒരു അച്ഛൻ പീഡിപ്പിച്ചു എന്നാ news കുറേ കേട്ടിട്ടുണ്ട് അപ്പോഴാ രണ്ട് അച്ചന്മാർ ആ കുഞ്ഞ് ആരെയാ അച്ഛാ എന്ന് വിളിക്കുക അതിന് ഒരു അമ്മ വേണം എന്ന് ആഗ്രഹിക്കില്ലേ കഷ്ടം,homophobic,0
നിങ്ങൾക്ക് ഹെറ്ററോസെക്ഷ്വൽ ലോകത്ത് നിന്ന് നോക്കുമ്പോൾ ആണിനെ അനുസരിക്കുന്ന പെണ്ണ് എന്ന അവസ്ഥയിൽ നിന്ന് നോക്കുമ്പോൾ ഇതിനെ എങ്ങനെയാണ് പറഞ്ഞു മനസിലാക്കി തരേണ്ടത് എന്ന് എനിയ്ക്ക് പിടി കിട്ടുന്നില്ല ,non-anti-LGBT,1
ആ പ്രകൃതി മാറ്റിമറിക്കാന്‍ മനുഷ്യന് അവകാശമില്ലമൃഗങ്ങള്‍പോലും ഈ പ്രകൃതിനിയമത്തെ അനുസരിച്ചാണ് ജീവിക്കുന്നത്കാമ പൂര്‍ത്തീകരണത്തിന് എന്ത്മാര്‍ഗവും സ്വീകരീക്കാം എന്ന വൃത്തികെട്ട ആശയം വച്ചുപുലര്‍ത്തുന്നവരാണിവര്‍മനുഷ്യവര്‍ഗത്തിന് തന്നെ നാണക്കേടും ഭീഷണിയുമാണിവര്‍ നീയൊക്കെ ഇന്ത്യാരാജ്യത്ത് ജനിച്ചത് നിന്റെയൊക്കെ ഭാഗ്യംഇവിടെയിപ്പോള്‍ എന്ത് വൃത്തികേടുകള്‍ക്കും നിയമത്തിന്റെ സപ്പോര്‍ട്ടുണ്ടല്ലോ,homophobic,0
കുണ്ടനടിക്കാർക്ക് എന്തു manasaado ഉള്ളത്,homophobic,0
Devadutt P ഈ പറയുന്ന ഷിഗണ്ടി വർഗം മനസ്സിലായില്ലേ ഹിജഡ വർഗം എന്ന്,transphobic,2
കൃഷിയും പാർപ്പിടവും പ്രകൃതി വിരുദ്ധമാണോ,non-anti-LGBT,1
achu achuuus appol chechi alle paranje chechi aadhyayitt kelkukayanenn nerathe paranju ipool parayunnu hus nu anubhavam undenn eatha njngal viswasikkendath,non-anti-LGBT,1
Attemptconcept acting r good but way of making  postproduction work kurachude nannakharnnu ,non-anti-LGBT,1
ammamaarum chechimaarum aaanu Ivar ingane aaavan 60 kaaaranamennu thonunnundo aarkelum,non-anti-LGBT,1
ടൈറ്റിൽ തന്നെ രസകരം കേരളത്തിൽ ചരിത്രത്തിൽ ആദ്യത്തെ സ്വവർഗ്ഗ വിവാഹം ഇന്നലെയെങ്ങാനുമാണ് ലോകം തുടങ്ങിയത് എന്ന് തോന്നിപോകും,non-anti-LGBT,1
ഇനിയുള്ള പുതുതലമുറ എങ്കിലും അവരെ അംഗീകരിക്കാൻ പഠിക്കണം വേറെ കുറെ അത് മാറിയിട്ടുണ്ട് ഒരു കോൺസെപ്റ്റ് മാറിയിട്ടുണ്ട് മീൻ കുറെയേറെ മാറണം അവരും മനുഷ്യരാണെന്ന് പരിഗണന കൊടുത്ത് അവരെ ചേർത്തു പിടിക്കണം,non-anti-LGBT,1
നാളെ ഇവൻ സ്വന്തം അമ്മയെയും പെങ്ങളയും കെട്ടി കൊണ്ട് വന്നാൽ നീയൊക്കെ സപ്പോർട്ട് ചെയ്യുമോ,homophobic,0
Ellareyum respect cheyyunnu but orupad over makeup ittu nadannit enth kittana Valare bore,non-anti-LGBT,1
Christopher Nolan u r rightivamar nnthina ingane jeevikaneaanu aaytu jeevicha pore,homophobic,0
Kundanmare thallan mumbilundavaa,homophobic,0
വായിലെ കോലുമുട്ടൈയും കൈയിലെ ബലൂണ് ഒക്കെ പോയതിനു അമ്മയോട് പോയി പറഇവിടെ വന്ന് ചോറിയാതെ,non-anti-LGBT,1
Eni boysin penkutykal venda Enth kaalama ith allhaa,non-anti-LGBT,1
Aneesha Anju തന്നെ പറഞ്ഞിട്ട് കാര്യം ഇല്ലപഠീക്കേണ്ടാ സമയത്ത് പഠീക്കെണംകേരളത്തിൽ 40 ജനങ്ങളും ഇത് അംഗികരിച്ചുഅതിൽ ഹിന്ദു ക്രീസ്ത്യൻ മുസ്ലീം എല്ലാവരും ഉണ്ട്എടോ നാളെ ദൈവം വിചാരിച്ചാൽ തന്ടെ വീട്ടിലും അങ്ങനെ ഒരു കുട്ടി ജനിക്കും,non-anti-LGBT,1
ആരും ഇവരെ കളിയാകാൻ നിൽകരുത് നമുക്കും കുട്ടികൾ യുണ്ടാകാൻ യുള്ളതാ ഓർത്താൽ നല്ലത്,non-anti-LGBT,1
Avarude happinesses kandaal oralkkum avare kuttam parayanavilla oru aanum pennum mrg cheythaal polum chilappo ithrem snehavum careingum happiness um chilappo undayillennu varaam oraalkkum ivare kuttam parayaan avakaashamilla bcs ee lokathil vechum nalla randu manassukalkk udamakalaanu ivar randaalum Murimkullil iru nu 18 videos kandu purathu maanyaraayi nadakkunna kure vrithiketta sadhaachaara makkal aanu ovare kuttam parayaan aadhyam varunnath Avarodokke pucham mathram Anyway Happy Married Life NivedChetta And Raheem IkkaOru 100 varsham orumichu happy aayitt jeevikkaan dhaivam ningale randaalem anugrahikkatteLove u Both,non-anti-LGBT,1
ലോകം അവസാനികാരായി അതിൽ ഒരു സംശയവും വേണ്ട,non-anti-LGBT,1
Manu Udayakumar nintappane kundanavantappan muzhu pooran,homophobic,0
Aanum pnnum ketta kure varganal erangi kolum,non-anti-LGBT,1
അപ്പോ ചേട്ടൻ പറഞ്ഞു വന്നത അവർക്ക് ഇഷ്ടപ്പെടാത്ത ഒരു പെണ്ണിനെ വിവാഹം കഴിച്ചു ആ പെണ്ണിന്റെ ജീവിതം നശിപ്പിക്കണം എന്ന് ആണോ അങ്ങനെ ഉള്ള ഒരു ജീവിതം കൊണ്ടു എന്താണ് അർത്ഥം ആക്കുന്നത്,non-anti-LGBT,1
Abhiram S Saj നിനക്ക് തന്ത ഇല്ലെന്ന് മനസ്സിലായി,non-anti-LGBT,1
Get Roast with Gaya3ഓക്കേ സാർ പറയുന്ന അതെ കാര്യമാണലോ ഇവിടെയും parayunathi,non-anti-LGBT,1
Concept കിടിലം ആയിട്ടുണ്ട് bt എന്തോ ഒരു Life ഉള്ളതായി തോന്നിയില്ല കുറച്ചും കൂടി നന്നാക്കാമായിരുന്നു ,non-anti-LGBT,1
Appo ee sadaachaarakkaar homosexual aayrnalle,non-anti-LGBT,1
വളരെ ശെരിയാണ്,non-anti-LGBT,1
ഇതിനു ഒരു പോം വഴി  മക്കളെ നല്ല ചുറ്റുപാടിൽ ശ്രദ്ധ പൂർവ്വം വളർത്തുക എന്നതാണ് മക്കളെ കല്യാണം കഴിച്ചു വിടുന്നത് വരെ ഇത്തരം കൂട്ടു കെട്ടിലോ അവസരമോ സൃഷ്ടിക്കാതിരിക്കുക എന്ന് മാത്രമാണ്,non-anti-LGBT,1
NAPRE LEARNING എല്ലാവരെയും അതിൽ ഉൾപ്പെടുത്തരുത്,non-anti-LGBT,1
വെറും 14 വരുന്ന കാട്ടറബി ശരിയത്ത് ബാക്കി 84ത്തിൽ അധികം വരുന്ന ഭൂരിപക്ഷത്തോട് പ്രസംഗിക്കുന്നവർ മുറിക്കുന്നത് അവനോൻ ഇരിക്കുന്ന കൊമ്പാണ് ഹിന്ദുത്വക്കാർ മുസ്ലിങ്ങളോട് ചെയ്യുന്ന അതേ ഫാസിസമാണ് നിങ്ങൾ സഹ പൗരന്മാരോട് ചെയ്യാൻ ശ്രമിക്കുന്നത്,non-anti-LGBT,1
ആലോചന നിർത്തി എക്‌സ് വീഡിയോസ് നോക്ക്,non-anti-LGBT,1
MSR talk pariharikkan ith oru asugam alla Educate yourself on this topic,non-anti-LGBT,1
പാവങ്ങൾ അവർക്കും ജീവികാൻ നമ്മൾ അനുവദിക്കണം,non-anti-LGBT,1
എന്തൊക്കെയാണ് മനുഷ്യന്മാർ ചെയ്യുന്നത് ഇതെല്ലാം ലോകാവസാനത്തിന് അടയാളം നല്ല ബുദ്ധി കൊടുക്കണേ റബ്ബേ ഇതിനോട് യോജിക്കാൻ പറ്റില്ല തെറ്റാണ് അവർ ചെയ്യുന്നത് ലോകത്തെ ഒരു ആണിനും പെണ്ണിനും അല്ലാതെ വിവാഹം കഴിക്കാൻ പാടുള്ളതല്ല ആലോചിക്കാൻ പോലും പറ്റുന്നില്ല ,homophobic,0
Aneesha Anju മനുഷ്യ സംസ്ക്കാരം എന്തെന്ന് ഉള്ള ഉത്തരം ഉണ്ടോ തന്നിക്ക് ഇല്ലലോ,non-anti-LGBT,1
Chela ട്രാൻസ്ജെൻഡർ ട്രെയിൻkalallibathroom kalilli vannu paisa thattikondu povarundu annuttu theri vilikku ഞാൻ gal athu pedichi ഞാൻ gal e alukakarannu kanda pediyanuuuu im a woman allade ivaranna kandal puccha onnum ille,transphobic,2
Jonathan Arthor അത് ഇപ്പൊ സൈക്കോളജി ഞാൻ പറയാം ഒരാളെ പരിചയപെട്ടു പിന്നെ daily കാണുകയും സംസാരിക്കുകയും ചെയ്താൽ automatic ആയി അടുപ്പം കൂടും അത് സെക്സിൽ വരെ എത്തിക്കും അത് ആണിൻ aaninod ആകാം പെണ്ണാണെങ്കിൽ ആകാം ഏത് praayakkarum ആകാം,non-anti-LGBT,1
അവൻ തെക്കനല്ല കൊച്ചിക്കാരനാണ് അവിടെ അച്ചായൻ ഇല്ല ഏട്ടൻ മാത്രം അച്ചായൻ അങ്ങ് കോട്ടയം ആലപുഴ  പത്തനംതിട്ട  കൊല്ലം TV M ഭാഗങ്ങളിൽ   കൃസ്ത്യന് ആയതുകൊണ്ട് എല്ലാരും അച്ചായൻ ആകില്ല,non-anti-LGBT,1
Ippozhathe situation nil pattiya video,non-anti-LGBT,1
Christopher Nolan ayseri Isis Karanam Ella muslinsum anganeyanenn parayan pattuo orr RSS Karanam ella hindusum athupole theevravadhikal aanenn parayan pattuo just like that man thankal gay allann vicharich thankalkk thonunnath mathrame seriya vikaram enn parayunnath fascist chindhagathi alle pinne ithil mathan myre Karanam aan thankal parayunnathenkik enik oru marupady illa,non-anti-LGBT,1
At least Ivar baaki Ulla keralathila girls na kalyanam kazhichuttum pinju pennu kunjungale pidipikkunna thendikale poleyavilla ,non-anti-LGBT,1
BroChevikallu Nokki onnu koduthal mathiapo theerum avntayoke kadi,non-anti-LGBT,1
adarsh anandhan ജനിതക പ്രോബ്ലം എന്നത് സമ്മതിക്കാം  Bt ഇതിൽ മിക്കവാറും ആളുകളും സർജറി ചെയ്ത് സ്ത്രീയായതാണ് എകിലും ഒരാളിൽ ഏത് ശരീര പ്രകൃതമാണ് എന്ന് നോക്കിയിട്ട് പുരുഷന്റെയോ സ്ത്രീയുടെയോ നിൽക്കുന്നതല്ലേ എത്രയോ നല്ലത്,non-anti-LGBT,1
ഇത് പോലുള്ള അറിവില്ലാത്ത യുക്തിന്യായീകരണ ശേഷിയുള്ള മനുഷ്യന്മാർ ഈ ദുനിയാവിൽ ഇനിയും ഉണ്ടോ ഉണ്ടങ്കിൽ എന്നെയും കല്യാണത്തിന് വിളിക്കണം കേട്ടോ ,non-anti-LGBT,1
അഭിനയം നന്നായാൽ സിനിമ കാണുകയുമില്ല അല്ലെങ്കിൽ safe sone എന്ന് പറഞ്ഞു കളിയാക്കുകയും ചെയ്യും മലയാളി ,non-anti-LGBT,1
vishnu iyer ninte thandhaye ninak ariyillel shagayil poi nokkada myre കുന്ദൻ  colony vaaname,homophobic,0
sex vaginal mathram alla mastrubtionanaloral ennolla categoriesum ind  streight sexilum ind,non-anti-LGBT,1
മാറ്റം കാലത്തിന് അനിവാര്യമാണ്,non-anti-LGBT,1
Daily paper nokiyal kanan kazhiyum,non-anti-LGBT,1
എന്തൊക്കെയാണ് മനുഷ്യന്മാർ ചെയ്യുന്നത് ഇതെല്ലാം ലോകാവസാനത്തിന് അടയാളം നല്ല ബുദ്ധി കൊടുക്കണേ റബ്ബേ ഇതിനോട് യോജിക്കാൻ പറ്റില്ല തെറ്റാണ് അവർ ചെയ്യുന്നത് ലോകത്തെ ഒരു ആണിനും പെണ്ണിനും അല്ലാതെ വിവാഹം കഴിക്കാൻ പാടുള്ളതല്ല ആലോചിക്കാൻ പോലും പറ്റുന്നില്ല ,homophobic,0
ഇതിനെ കുറിച്ച് ചേച്ചിയുടെ video എന്തേ വരാത്തത് എന്നു നോക്കുവാരുന്നു ഇത്രേം കാലം,non-anti-LGBT,1
Pedikkenda ninte mansum shareeravum shudhiyanel dai om evideyenkilum ninalkulla aale kandu vechittundaavum athu chilappo njan aavaam alle vera aarelum aavaam,non-anti-LGBT,1
vishnu iyer ninte thandhaye ninak ariyillel shagayil poi nokkada myre കുന്ദൻ  colony vaaname,homophobic,0
Athu seriya but ninagle pollullavrude kayil ninum ena mojanam,non-anti-LGBT,1
ദൈവത്തിന്റെ ഓരോ വികൃതിപക്ഷെ ഇത്തിരി കൂടി പോയി റബ്ബേ ഇത് ഇത്രവേണമായിരുന്നോ നിനക്ക് ഇവരോട്,transphobic,2
kollaam nalla video,non-anti-LGBT,1
മരിക്കുക ഇവനെ ഒകെയ് അടിച്ചു കൊല്ലാൻ ആ നാട്ടിൽ ആണുങ്ങൾ ഇല്ലേ,homophobic,0
