text,category,label
Sir aapka samjane kat tarika bahut sidha hai bahut achche hai,non-anti-LGBT,1
Kese ho aandsir,non-anti-LGBT,1
 @Sandeep Kumar  nahi bhai vo gay nahi hai. vo bas makeup esa karwata hai😂,transphobic,2
Itni important baat hai ye or mem ne english me bola ke sara gyan sirf kuchh logo tak chod diya,non-anti-LGBT,1
Sir pensexul vi toh hote hai na,non-anti-LGBT,1
 @Sabita Hansda  thik hai par aapko kaise pta ki vo gay ni tha or kya pta use hmesha felling ho ki vo ek ldki ho uske purane vlog dekho or itna bada kaam apna gender change karna vo bhi aise society se koi famous hone ke liye to ni karega Shayad,non-anti-LGBT,1
Ni hota hai,non-anti-LGBT,1
Sab gaandu hai saale,non-anti-LGBT,1
"नमस्कार सर
विनम्रता के साथ बता रहे हैं शायद
आपको खुद ही counseling की बेहद जरूरत हैं सर...
LGBTI के पढे लिखे कार्यकर्ताओ से जरूर मिलीये
 वो लोग भले हम लोगो से अलग हैं 
मगर मानसिक बिमार नही हैं।
आप शूरूआत में माफी माँगने के बाद
फिर आगे बार बार वही गलती करते गये।

मनुष्य के विकास में हजारो सालो से परिवर्तन आ गया हैं आता रहेगा।
जो चिजे विशिष्ट खंड, देश ,नस्ल,धर्म
संस्कृती अनुसार Right /Wrong 
natural/abnormal या taboo/pure मानी जाती थी, वो वो चिजे  विज्ञान के कसोटी पर गलत पायी  गयी।
मतलब विज्ञान कठोर चिकित्सक होने के कारण खुद परिवर्तनीय हैं ,बडे बडे खोजकर्ता एवं उच्च hypothesis रखने वाले भी कलांतर बाद गलत साबीत हुए।
""बा बा वाक्यं प्रमाणं"" यहा नही चलता

इसलीये आप जैसे शिक्षक 
अगर LGBTI समुदाय वालो को खुल्लम खुल्ला मानसिक बिमारी या गडबड से जोड रहे हैं
तो फिर गलत हैं।",non-anti-LGBT,1
 @Sheikh Salman  tm ky ho,non-anti-LGBT,1
If this kinda sexual knowledge you're taking then plz we don't want!,non-anti-LGBT,1
sir shayad app pansexual bhul gye... 😅,non-anti-LGBT,1
Thankyou di hamare bare me bolne ke liye me bhi body se kadka hu but meri jo aatma hai vo ladki ki hai or god ne chaha to me bhi kisi din aik ladki banke singer banungi thank you di god bless you,non-anti-LGBT,1
Jharkhanda sarkar ne kuchh tosocha  in logon ke liye sir bhut achchha btaye hai,non-anti-LGBT,1
 @Ashutosh Yadav  bs bhai,non-anti-LGBT,1
 @BECOME A HOT  your age?,non-anti-LGBT,1
I think sir apnye jo transgender ka defenation deya wo gltt hai Wikipedia to Kuch or hi btaa raha,non-anti-LGBT,1
Bus ek aise teacher ki zarurat hai life me.❤️,non-anti-LGBT,1
Dikhne mein larki par aandar se larka. Kaam ki cheeze hai guru,non-anti-LGBT,1
Ghorrr kalyug😜😜😜,non-anti-LGBT,1
 @Nisha Pareek  nhi vo boby nhi h,non-anti-LGBT,1
ससुरा अब समझ आया मोदी ने जशोदा बेन को क्यों छोड़ दिया था,homophobic,0
"Sir hamko aapse hi pyar ho gaya hai 
Number dijyega",non-anti-LGBT,1
"Shemale ke bare me batay sir
Aur transgender me male female hota hai ki nai",non-anti-LGBT,1
 @PRAKASH raj  Or haan agr muslim h toh kya hua..,non-anti-LGBT,1
thanks sir sari confusion door kardi aapne,non-anti-LGBT,1
"Ap upsc hi padhao 
Homosexuality ke bareme apko kuch nehi pata 😞",non-anti-LGBT,1
Sir hijda wala meter samajh nahi aaya,non-anti-LGBT,1
 @Tarot Oracle  m ne hijda community k liye to bola hi nhi m ne to gay nd lrsbians aur transgenders k liye kha thk h feelings jo bhi ho opreate krwana q h ek taraf to bolte h k jaise ho waise eccept kro khudko aur dusri taraf opration bhi krwana h wah re wah. By d way inme se koi ek bhi gareeb nhi tha.,non-anti-LGBT,1
आपके सीधे सादे भाषा से मुझे बेहद प्यार है। यूँ ही कामयाबी आपकी कदम चूमती रहे सर।,non-anti-LGBT,1
Government ko kanoon banakar Sara huq Gen Jaisa transgender ko bhi milna chahiye,non-anti-LGBT,1
Inter sex wale bache peda kar sakte h ya nahin❓️❓️,non-anti-LGBT,1
Kya sar yah plant me paya jata hai,non-anti-LGBT,1
Great logo ki khasiyat... Yah ki wo logo ke samne bilkul normally pesh aate hai... Bilkul khan sir jaise.... Great sir...,non-anti-LGBT,1
Sonch to badli bhi ja sakti hai,non-anti-LGBT,1
One question vulva ko protect krne wale skins folds and muscles jo usko contract krne me help krti hai how can be they created,non-anti-LGBT,1
Ye me kya dekh raha hu .,non-anti-LGBT,1
What if we don't have any feeling for any gender 😂,non-anti-LGBT,1
Kya samjhaya hai Bhai. Sahi hai,non-anti-LGBT,1
आज पहली बार अच्छे से समझ में आया है।,non-anti-LGBT,1
"1. Ye koi mental problem nhi h. Ye ek normal attraction hain jo teenage(kishor awastha) se hi hota h. 
2. Ye koi nayi cheez nhi h ye sadiyon se hai par sadiyon se dabate rahe hain log is baat ko aur ab khul kar samne ane lage hain.
3. Bachhe heterosexuals nhi paida kar pate kai baar.
4. In sabke alwa sexuality fluidity bhi hoti hai jo majority sabhi k andar hai jiski wajah se hi log gay straight ya bisexual hote hain. Sexual fluidity matlab na puri taraf se heterosexual aur na puri taraf se homosexual. Chance aur mahol ki baat hai aur kabhi kabhi koi physical appearance k karan attraction ho jata hai irrespective of gender.
5. Sexual fluidity ki tarah hi innate bisexuality ka bhi concept hai. Jaise jydatar janwaron(animals) aur pakshiyon (birds) me bhi dekha gaya hai ki vo bhi same sex karte hain. To mammals me by birth innate bisexuality hoti hai jiski wajah se hi vo same sex kar pate hain, yehi karan hai kisi kisi me ye attraction paida ho jata h.
6. LGBTQ population sirf bharat me hi 5% hai aur ye bhi vo hain jo khulke samne aye hain. Baki puri milayein to 10% k karib milenge, kyunki lgbt dating app pe bhi bahut log hain jo khud ko bahar heterosexual batate hain par fir bhi vo dating app use karte hain.",non-anti-LGBT,1
"Vasna खूप भरली आहे आपल्या लोकांमधे 😥🙏त्यांना पण पर्याय नाही आहे, sex करूनच ते लोक पैसे कमाई करू शकतात, government  ne 2% कोटा transgender साठी ठेवला पाहिजे 🙏",non-anti-LGBT,1
Sir . Female+Female= Boy. Huaa hai ?,non-anti-LGBT,1
Sir u are genius..............,non-anti-LGBT,1
Naya maal tu dekho zara. Mtlab seriously is it even worth calling a maal.,non-anti-LGBT,1
"Guru ji aap lgbt ka gyan na de to hi behtar hoga qki apsirf 35 persent hi gyan de paa rahe hai pahle aap ache se samjh lo khud , ye koi bhi mentality problem nahi hai aur na hi ye attraction and feeling ab aya hai jabse insan dharti pe paida hua hai tabse hai ye prakriti ne diya hai",non-anti-LGBT,1
Last wali par to mere ko bhi laga is she was once male.But still ye sab dokha hai.,transphobic,2
"Sari problems. Solve ho gayi ki lasbsin , gay, bi.sexual ,ect . Me kya Antar hai 
Thanks sir . Love you sir",non-anti-LGBT,1
AGAR YE BAATE HUM GHAR MEIN MOM DAD YA TEACHER SE PUCHE TO JUTE HE PAD SAKTE HAI HAME,non-anti-LGBT,1
Kon si application h,non-anti-LGBT,1
Thora pic rehne se last dono aur thoda clear ho jata,non-anti-LGBT,1
 @Rockstar MEMES  Hame fark nahi padta 🤣. U waste ur time in proving something wrong which actually isn't.,non-anti-LGBT,1
Jo me 1 sal tak nahi samajh paya vo aapne 10 minat me samjha diya,non-anti-LGBT,1
" @psychiatrist  jo jesa bhi hota h ,,, vo god gifted hota h,,,, anyone can't judge them",non-anti-LGBT,1
Tumhaara video nahi dakhta hu....,non-anti-LGBT,1
Sir Bi- sexual m female pregnent ho skti hai ???,non-anti-LGBT,1
Bhai yeh toh aur waahiyat logic hai. Socially acceptable prostitution jaisa sound kar raha yeh.,non-anti-LGBT,1
सर सोरायसिस के बारे में बताएं,non-anti-LGBT,1
क्या टाइम आ गेला है,non-anti-LGBT,1
Inter sex kaise hota hai,non-anti-LGBT,1
Sir keya inter sex wale bhi sex kr sakte hai,non-anti-LGBT,1
sorry to say... Main Gaon main 2 saal rahi hu Kothey par bhi jaa sakti hu. Gau ke log wahan ke logoo se jyada khatarnak hotey hai kya?,non-anti-LGBT,1
Thanks 😊 sir itne achhe se samjhane ke liye.🙏,non-anti-LGBT,1
 @Stealth Ragnarr  dude mein ek teacher hoon..judgemental mat bann..koi kpop fan hote hi teenager nahin hota hai..koi acha dekhnae se gay nahin hota hai..aur agar hai bhi toh tera kya jata hain..for all the above people THIS is the toxic mentality I was talking about..THESE TWO ARE YOUR LIVING EXAMPLE 🙏,non-anti-LGBT,1
 @Niki Gaming  I had done everything at that time. I told i was kidding🙃,non-anti-LGBT,1
Inse me mila tha lalit me humra hi LGBTQ ka kuch program tha ...vha jo inhone gaana gya tha ....pyar ho gya tb se inse she is so beautiful inse bat kr k bht acha lga or photo inke sath li hai ab thk bhi bht achi memories hai...RANI KOHINAR 😍 LOVE FROM ALL LGBTQ+,non-anti-LGBT,1
Gajab hai upar wala kuchh bhi bana deta hai 😆😆😆😆,non-anti-LGBT,1
AJKL LADKO K SAATH DHOKA HO RHA H PHIR..,non-anti-LGBT,1
"Homosexual अभी नए नहीं आए हैं, ये कई साल पहले से थे, अब तक इसीलिए छुपे थे क्योंकि इससे पहले इनको श्राप की तरह देखा जाता था। वात्स्यान द्वारा लिखी गई कामासूत्र पुस्तक में almost 70 तरह के gender का वर्णन है।",non-anti-LGBT,1
"Khan sir, Kya Homo-Sexual sex enjoy karte hai ?",non-anti-LGBT,1
Bachpan se he. Sexual orientation is even before birth.,non-anti-LGBT,1
"Thanks for making this video sir❤️
Ye sab knowledge koi share hi nehi karta, apne hum logo ye knowledge dia is lie bohot sara dhanyebad. Ab hum vi kisi ko ye knowledge share karenge taki sabko pata chala ye sab logo ka mazak urana band kare unhe vi respect mile❤️🙏🙏
Thank you sir❤️❤️",non-anti-LGBT,1
 @अनुराग चौधरी  thappad nahi marna chahiye tha usne,non-anti-LGBT,1
Ye vi jougde ban sakte h,non-anti-LGBT,1
 @Gajab Khabre | गज़ब खबरे  aapki awaz pyari hai.,non-anti-LGBT,1
I don't understand last 2,non-anti-LGBT,1
Kya video hai yaar...it's amazing,non-anti-LGBT,1
"Khan sir sa va umid ni thi mansik bimari, un normally LGBTQ vala log hota ha 😔",non-anti-LGBT,1
कोई भी difficult चिज को easily समझा दे उसे खान सर कहते हैं,non-anti-LGBT,1
Me gay,non-anti-LGBT,1
 @Aryan Kashyap  ekdm sahi bro,non-anti-LGBT,1
किन्नर को दाडी मुच होती है क्या,non-anti-LGBT,1
 @vijeta shaarmaa  right bola apne ...per mix bola hai so sab samj aata hai 😂,non-anti-LGBT,1
Sir Intersex ki appearance kesi hoti hai?,non-anti-LGBT,1
Kaun do kaudi?,non-anti-LGBT,1
Ayesa kuch bhi nhi h,non-anti-LGBT,1
Arrre... Bhai yeh kya... Tu toh sab ke andar ka baat bol diya....,non-anti-LGBT,1
"ggaon me 2 sal rahkar aaye ho to khote me bhi jaa sakte ho....kya gaon kotha ka dusra roop hai....bewkuf female ....shame on you...
but you have done great work for hopeless women ....",non-anti-LGBT,1
Pyese kmao fir surjery kra lo doctor se ok,non-anti-LGBT,1
Sir hijra kaisi hota hai or unka parsonal peas kaisa hota hai,non-anti-LGBT,1
उलटा सीधा नासमझाये,non-anti-LGBT,1
Ye krna chahia sirf aesa logo ko jisko medical staff consider kre ke ye female hei to eske male parts ko nikalna chahia... It's just for intersex people,non-anti-LGBT,1
Bht bdiya khan sir ❤️,non-anti-LGBT,1
Stud launde 😀😀😀,non-anti-LGBT,1
Sir Hitler kii bara ma plz video banaa,non-anti-LGBT,1
Sir ap sbse alg ho ao koi bhi chij smghate ho to vo sabse alg smghate ho,non-anti-LGBT,1
"Khan Sar, aapka बहुत-बहुत Shukriya, aapane Itni acchi Tarah Se Samjha Diya, itne Salon se Ham Aaj Tak bhi detail Iske bare mein samajh Nahin Paye, Jo aapane Ek video  Mein Sab Kuchh  Samjha Diya,  iske liye Aapka Dil Se thanks, Sar lekin mujhe video mein ek Kami dikhi, agar aap ine Sare group ki gender animation clip ya inke guptango ki clip animation dwara dikhate, ya Chauk se bord par, figure banate To Hamen detail Mein, pura sab Kuchh samajh me Aata Sar, aapka बहुत-बहुत.  Dhanyvad.",non-anti-LGBT,1
yaar opertion krwa ke koi bhale hi larki kyu na ban jae magar sawal ye hai ki kya wo ek real women hai kyuki bus dikh waise sakhte ho kapre waise pehen sakte ho makeup bhi magar periods baccho ko janam dena ye possible hi nhi hai,transphobic,2
Tum Kaya ho,non-anti-LGBT,1
Sahi kaha aapne ye duniya bahut karab hai,non-anti-LGBT,1
"ha aap shi hai, but reaserch papers ne btaya hai ki ham monogamist (ek sathi) nhi hai
ham any jivo se alag nahin hain yadi aap ise is tarah se deke ki  pyar sirph ek samajik nirman hai, ek vyakti jo lgatar aapke aas-pas ho usse lgav ho jata hai
jo kisi bhi vyakti ke lie kabhi bhi bdal skta hai..hme jivan  me1 se adhik logo se  pyaar ho jata hai, ryt?...aapko kya lgta hai?",non-anti-LGBT,1
Ye vdo na sirf man or woman ki soch ko bdlegi blki i want hijra communtiy bhi dekhe...hmri city mai..atleast i am not that type to disrespect them...i want to talk to them..but i am scared if she will not like this....hijra community hmri city m aage aana ni chahti....they have to fight for their rights..nd we have to support them,non-anti-LGBT,1
Sir Agar koi ladka ladkiyo jaisi harkten karta hai to use tomgirl kahege,non-anti-LGBT,1
Bahut acchha samjaya hai aapne dhanyawad.,non-anti-LGBT,1
 @Meow world  thank God aap samjhe par yahan par kuch gadhe log bhi hai jo ALLAH ke name par idiotic thing kar rahe hai,non-anti-LGBT,1
Those who disliked this video are homosexual.,non-anti-LGBT,1
 @Savage Diva  wese ghar kaha hai apka,non-anti-LGBT,1
Thanks sir,non-anti-LGBT,1
Inter sex wale log vagina se uninate krte hai ya penis se ?,non-anti-LGBT,1
😂😂last Wale tomboy ne hsa hi diya,transphobic,2
Kisise relation na hone wale kya hai?☺️☺️,non-anti-LGBT,1
Kya pachimi  sabyehta Hamare  se jyada  achhi  jyada  vicshit koi any reson6,non-anti-LGBT,1
aisa q Peida.korte hai uparwsla😢😭😭😭 mai bohut pereshan.hon,non-anti-LGBT,1
Sir lesbian ya gay ki mentality kabhi change ho sakti h ya nhi  aisa possible h,non-anti-LGBT,1
 @Karan Kumar   ye sab Ko hota hai  Amir ho ya garib  i,non-anti-LGBT,1
Kis nam se milega,non-anti-LGBT,1
aur uska kya Jo gey nahi hai phirbhi log use ge samajhte hai,non-anti-LGBT,1
kuch b bolne lg jate ho ....baad mei jo sir ne bola ki koi bura mt manna woh ni suna tumhe,non-anti-LGBT,1
Aisa nhi hota ye Kudrati hoti ky ap kisi dawai hospital yoga se apni bhok pyaas band krste ye bimari nhi kudrati hy,non-anti-LGBT,1
Sir is trh ki knowledge ki jarurat h qki aur koi nhi kr rha ye,non-anti-LGBT,1
"अपने घर की बालकनी, आंगन या छत में आप पक्षियों के लिए पानी रख सकते हैं। प्लास्टिक या स्टील के बर्तन में पानी न रखें। धूप में इन बर्तनों का पानी बहुत गर्म हो जाता है। मिट्टी के बर्तन में पानी रखना सबसे अच्छा होता",non-anti-LGBT,1
Lesbian se phir normal female main phirne ki upai keya hai?,non-anti-LGBT,1
Pan sexual kya hota h?,non-anti-LGBT,1
"hatt yaarrr 
unlogo ko us kaid se azaad karwao 
baad me padhana",non-anti-LGBT,1
Ladhka se ladhki bane ke baad inko periods vi aate hain kya?,non-anti-LGBT,1
🙏🙏🙏sir apki baatein dil ko chhu jati hai💐💐,non-anti-LGBT,1
Khan sir aap great to ji Kiran baat maalum hi ji aap ko😋,non-anti-LGBT,1
What about tiktokers please reply sir🤣,non-anti-LGBT,1
I m so proud of you sushant ji ....I love to hear you....apki baaten sun kr bhut accha lga .... ❤️❤️ ....u r so knowledgeable person,non-anti-LGBT,1
" @aarav singh  धन्यबाद मित्र 
आपके राय सुनकर मूझे अच्छा महसूस हो रहा है❤️❤️",non-anti-LGBT,1
Galat h ye ...,non-anti-LGBT,1
I'm bi,non-anti-LGBT,1
 @Tarot Oracle  main Garib pariwar se hun aur aur mujhe yah feeling aati hai ok,non-anti-LGBT,1
"Sir, log ispe bahut hatred de sakte hai aapko ..
Mental disorder ki jagah harmonal disorder bol do...
Par kuch log harmonal disorder me bhi rone lag sakte hai..
Edit:- are ye toh saal pehle uploaded hai..L0L.",non-anti-LGBT,1
Bakvash sab ke sab pagal he,non-anti-LGBT,1
Unhone aadhi sach boli hai tumko utna he pta hai isliye 💯 % lagta hai,non-anti-LGBT,1
Chandigarh kare after here,non-anti-LGBT,1
 @Harshwardhan Bhadane  ha sahi he me bhi vaisa hi hu,non-anti-LGBT,1
Voice clear nahi Ata hai Aap ko,non-anti-LGBT,1
Zindgi 🥳 mai😖  chalna🚶🏼‍♂️  hai to 🤬 achi tarah 😑 chal nahi ✖️ to esa sabak👊🏻 sikhaunga🧑🏼‍🏫 ki  duniya 🌍 ko muh🙈 dikhane👀layak😔nahi rahogaye😫 ye mera 👈🏻area 🗺️ hai 💪🏻or area🗺️ mai koi ❌enterest🚷nahi kar 😘 sakta okay👍🏻 kyuki 😫 zindagi 🥳 sirf chaar 4 din ki😔zindagi hai varna 😡 esa do 2 din mai khel 🤹🏻‍♂️ dikhaunga 👀 ki chaar 4 din se 🥺 pehle 😎 hi apna 👉🏻 area🗺️ saaf kardunga okay👍🏻,non-anti-LGBT,1
Mujhe video se jyada sir k experience dekhkar maza aaya,non-anti-LGBT,1
Transgender Ko bhi Attraction hota hai kya opposite Gender se,non-anti-LGBT,1
😁😅😁😂😄😃🤣😊🙂🤩😎🤓💋💄👄👄👄👄👄,non-anti-LGBT,1
Km se kam sach to btao logo ko..,non-anti-LGBT,1
Sab bollywood wale hi hai,non-anti-LGBT,1
पहले खुद सीख कर आ फिर पड़ाना,non-anti-LGBT,1
"मुझे ये व्हीडिओ देखके हसी आती है,आप सम्लेंगिकता को अप्रकृतीक, ओर मेंटल डिसऑर्डर केहते है,इस बातसे आपकी बौनी सोच का प्रणाम मिलता है,आपको पत्ता भी है के पुरे विश्वने इसे प्राकृतिक मानते हुवे स्वीकार किया है ओर कई देशोने इसे कानुनी मान्यता भी प्रदान की है,भारतकी सर्वोच अदालत ने भी Sec 377 को गैरसंवेधानीक बताते हूवे  आझादी दि है,ओर भारत मे ये कोम nigligible नही तो 23 % है, आधे अधुरे ज्ञान के आधार पर अपना गोरख धंदा मत चलाओ।",non-anti-LGBT,1
Mere ko aisaa hotaa he bhai gay baala filingi ataa bhe,non-anti-LGBT,1
"सर इण्टर सेक्स बच्चा का जन्म ( विकास) कैसे होता हैं इस पर एक वीडिओ बनाऐ ।।।
🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",non-anti-LGBT,1
Sir straight kya hota hai,non-anti-LGBT,1
10:21 yha se sunna zabardast baat boli sir ne.,non-anti-LGBT,1
"Adam Zampa and Marcus Stoines
😂😂😂😂😂😂😂😂😂😂😂😂",homophobic,0
"Abe gawar eng samgh na , unpadh 😂😂😂😂😂😂😂😂😂😂",non-anti-LGBT,1
 @Debajyoti Saha  but fridom apna nahi hai boss,non-anti-LGBT,1
Natural to bilkul ni h ye...agar koi janm se andha lngda paida hota h..ya khud se roshni chli jati h...to kya usko illness ni bologe?,non-anti-LGBT,1
😂😂😂😂😂😂😂😂😂😂😂chahe konsa bhi ho but hole hona chhahiye 😀😁😂😂🤣🤣lol🤣🤣,non-anti-LGBT,1
"unka matlab tha ki ""akeley gaon mein reh kr aai hu toh akele kothey mein bhi ja sakti hu"".",non-anti-LGBT,1
unhe hizada kehete hai,non-anti-LGBT,1
Nahi bro esa nahi hai majak majak me bolte h sir agar esa hota to ladki padne hi na jati sir se or रक्षाबंधन par etni rakhi bhi na badhti 😂,non-anti-LGBT,1
Janta ko pagl banana band karo chuteya dusre ko chuteya banarahahay,non-anti-LGBT,1
sir gay me koi ladka marta hai .koi marwata hai ..isme se kaun marwata hai kaun marta ye bhi bataiye,non-anti-LGBT,1
Oohhh.....Bahot informative video hai ye aaj bahot khuch sikhne mila...Thanks sir ji,non-anti-LGBT,1
Jb aap ko ajib sa lg rha h to socho unko kyesa lgta h jo apne hii srir se khush nhi h kitni problem hoti hogi aap ko pta bhi nhi h fir bhi apne hk ke liye ldh rhe h sb se apna soch ko bdlo thoda jankari lo aap janbuchkar koi ye sb ni krna chahta h ok  cha ni bol skte ho to glt bhi mt bolo please,non-anti-LGBT,1
"Sorry but jab prikriti nay he body male , feelings female ke de hay to (sab ko aapni body chunnay ke hak hay)",non-anti-LGBT,1
Sir Mujhe Kabhi rat me night flow ho jata hai Iska Koi upay rokne ka to bataiye,non-anti-LGBT,1
lekin asal gyaan ko nhi manta h ye admi,non-anti-LGBT,1
 @amit kotadia  hmm!!,non-anti-LGBT,1
Uski choice aap logo ko q problem ho raghe hay,non-anti-LGBT,1
"Bilkul bewkoof hi ho kya be
Kyon nahi hoga bhai??",non-anti-LGBT,1
Apna karan johar kaunsa category mai hai,non-anti-LGBT,1
Netflix pe hai wo originally . Kafi acha h wo 👍🏻,non-anti-LGBT,1
Sir aap nursing ki class chlaeaye plz,non-anti-LGBT,1
"everyone deserve respect💯.
this is not a diseases,,,,this is their choice",non-anti-LGBT,1
If male is not attracted towards female....Then it is called SAKHT LAUNDA😎,non-anti-LGBT,1
Let's respect them!,non-anti-LGBT,1
Bahut achhe se samagh me aayi h,non-anti-LGBT,1
 @Sandeep Kumar  Kisna kaha.?? Hai bhi to tumko kya.???,non-anti-LGBT,1
Goli maro in laundo ko,transphobic,2
Mota maal aaya hai...,non-anti-LGBT,1
It's not bimari ye natural hota hai,non-anti-LGBT,1
 @Savage Diva  इसके baad me रिप्ले नही  दूंगा Thik hai sister byy अच्छा लगा आपसे बात करके,non-anti-LGBT,1
आप नेक काम कर रही हैं भगवान आप की सहायता करे,non-anti-LGBT,1
Sir inter sex ke pass Anal hota hai ya nhi,non-anti-LGBT,1
Thank you so much...Sb details Mai samjhane ke liye 👍👍👍,non-anti-LGBT,1
Ladki ladki ko pasand kare use bhi gay kehte hai✂️,non-anti-LGBT,1
Toh gauri bnke psnd krlo phir,transphobic,2
Aapka poora naam kya hai ??,non-anti-LGBT,1
Adhiktar ladkiya lesbian hoti h kya 🙄 kuch kuch ladkiyo ko dekhta hu aapas main babu sona kar leti h kiss wiss kar leti h,non-anti-LGBT,1
My own experience most male now days are bisexuals.... Not heterosexuals,non-anti-LGBT,1
Samjhane ki prikriya bhot saral aur asan Kar dete Hain khan sir,non-anti-LGBT,1
Sir app Gay hain yan bisexual?,non-anti-LGBT,1
Mai gay hu or mujhe boys hi pasand hai.... But I can't share about my sexuality,non-anti-LGBT,1
Kafi varieties ho gyi h abb😂😂😂😂🙄🙄😁,non-anti-LGBT,1
Kya bisexual ko shaadi karna theek rahega??,non-anti-LGBT,1
Chutiye,non-anti-LGBT,1
"Har jagah ke log ek jaise hi hote hain, chahe gaon ho ya sheher. Har jagah ache aur bure dono log hote hain.",non-anti-LGBT,1
Sir shemale kya h samjhana jrur,non-anti-LGBT,1
Disgusting,non-anti-LGBT,1
"Stupid teacher.
Bolna sahi se aa nahi raha aur chala smjane.",non-anti-LGBT,1
Apko toh medal 🏅 milna chahiye sir i hardly appreciate  your work keep it up sir👍,non-anti-LGBT,1
Sahi kaha aapne,non-anti-LGBT,1
Khan sir ke liye jitna bhi respect tha... Ye video dekhne ke baad sab khatam... Seriously🙁,non-anti-LGBT,1
Didn't expect this video from khan sir😂😂😂😂😂,non-anti-LGBT,1
" @Karan Kumar  aur tum log ate hi kyun ho aisi video dekhne jab samjhna nahi hai to ,criticise karne ek minority group ko",non-anti-LGBT,1
Bcha ni hota h bro I am transman,non-anti-LGBT,1
"Aap kitni baar to confuse hi dikh rahe ho , kabhi aap ise disorder kahte ho to kabhi mental changes,   its not good , too bad too bad",non-anti-LGBT,1
Han kyun nahi WhatsApp University walon ke liye toh ajazdi 2014 mein milli hai 🥲.,non-anti-LGBT,1
 @Hibjan Khan  tumko kese pata gender change karvaya he kya,non-anti-LGBT,1
The theory of everything movie kaise dekhe koi bta skta h???,non-anti-LGBT,1
Xender change karne se ek larka ek lerki m paribartit hota h ya ek lerki lerke m paribartit hota h it's transgender,non-anti-LGBT,1
😂😂😂 Isne dekha hoga,non-anti-LGBT,1
सर टॉम गर्ल नही होते kya 🤣🤣🤣,non-anti-LGBT,1
Didi chage your voice 😂🤣😂🥺🥺,non-anti-LGBT,1
"Ye boby ,south ki movie I m h na",non-anti-LGBT,1
Lesbian ka sadi gay se karavaye to chalega kya?,non-anti-LGBT,1
Sir jinka penis ka size chhota ho uska kya,non-anti-LGBT,1
 @Usama Baig  right bale bhai gender dysphoria bali body me rh kr dekha fir me bolugi right bro... .kesa lgega tujhe.....,non-anti-LGBT,1
All human are equal in the world but there some people are not good god bless him so human disorder,non-anti-LGBT,1
Tum kaam ki baat kam karta hai.bakchodi yaida karta hai.katuai,non-anti-LGBT,1
Khanks sir g aapka bahut bahut shukriya,non-anti-LGBT,1
Ek aur category hai sir..Tick-tocker wala,transphobic,2
Intersex k bare me thoda jada jankari dijiye,non-anti-LGBT,1
Lady boy?,non-anti-LGBT,1
Pahle bolne ki practice karo bandhu,non-anti-LGBT,1
Ek aur gender hota h -tik tok wale 😂,homophobic,0
🙄🙄🙄🙄🙄🙄 ye sab kya dekhna pdh raaha hai,transphobic,2
❤ I like TOMBOY❤ .....👍❤,non-anti-LGBT,1
Bharat me bahut kam teacher he jo is tarah samgha sakte he kisi bhi vishay per 🙄😊👍,non-anti-LGBT,1
Short dekhne aaya tha youtube pe ...but ye dekha to pause krne ka mn nhi hua.... ❤️,non-anti-LGBT,1
"जिस के प्रति लिंग खड़ा हो जाए वही व्यक्ति का sexuality निर्धारित करता है। फिर यदि कोई homo मुझसे आकर्षित होता है और मेरा लिंग खड़ा न हो तो मैं hetero sexual केहलाउंगा, अन्यथा homo sexual.
अब मेरा प्रश्न यह है कि क्या एक transgender या हिजड़ा किसी पुरूष के साथ सम्बंध बनाए तो क्या उसे heterosex या फिर homosex का नाम दिया जाएगा?",non-anti-LGBT,1
Mshahaaalahhh,non-anti-LGBT,1
Asa q hota he?,non-anti-LGBT,1
धन्यवाद सर,non-anti-LGBT,1
Sir agar gay saddhie kar lai to daheej kon  kisko dega,non-anti-LGBT,1
Bhai doctor se ilaj kara,non-anti-LGBT,1
A khan sir amir khan ki beti pe video banao 14 sal me ghar valo ne usaki kyu le li,non-anti-LGBT,1
Sex ko gender nahi kahte hai.wrong information.,non-anti-LGBT,1
Bisexual is aadha normal (8:28) 😂😂. Sie salute hai aapko.,non-anti-LGBT,1
"Kinnaro ko sare rights milne chahiye..
Baki sare mansik rogi hain",non-anti-LGBT,1
Tabhi to america se aids aaya hai kya kya dekhna padh raha hai sir,non-anti-LGBT,1
Aap apne partner ka Saath golgapa challenge 50:50,non-anti-LGBT,1
"Kuch nahi, feminine hona doesn't equate to being gay",non-anti-LGBT,1
Sch me bahut acha se smjhaye h ap,non-anti-LGBT,1
Mst ho sir ap💯💕,non-anti-LGBT,1
 @LGBT INDIA  unhone kisi ko bimar nahi kaha are baat ko thik se samjh nahi sakte to mat dekha karo kuch. Kyuki sir kah rhe hai ki wo unki mentality hoti hai matalb mansikta na ki koi bimari,non-anti-LGBT,1
Gaaawr or puad log gays ko kinner samaj ttahe h,transphobic,2
LBG drop the T. Different struggles yo. Maybe understand that.,non-anti-LGBT,1
 @LIMITED GAMER  jaake thoda padh le pata nahi kaha kaha se aa jaate hai. uSmE kAhA lGbTq tHa. Jab nahi pata to bol mat. Apne chhote se bulbule me pada reh aadhe gyaan ke saath. Jaante waante hai aa jaate hai bas.,non-anti-LGBT,1
Trans,non-anti-LGBT,1
