text,category,label
Its amazing  cant have words  amazing dialogues  btw I did not know tamil but subtitle work  Thanks  for making this wonderful   short film                 ,none-of-the-categories,4
LGBT existed even in mahabharata period Dont be brainwashed by whites n brahmins                ,counter-speech,0
raja s  And one more thing about traditions and culture It changes Society weeds out social evils with time If you had to still follow traditions from last century imagine how disgusting it would be               ,none-of-the-categories,4
we all defenetly know that those drinks are not at all good for health                ,none-of-the-categories,4
Its not good                 ,homophobic-derogation,1
R u still with ur partner                ,none-of-the-categories,4
First be union yourself and then complain people                ,none-of-the-categories,4
Really very very nice ‍ BE PROUD  Thank you for Uploading this movie LOVE IS LOVE             ,none-of-the-categories,4
Muhammad AzeemSH  pls learn to spell properly first Secondly when u poked ur nose into the business of lgbt ppl u were poking into my business Coz Im gay                ,none-of-the-categories,4
Shrinivasan Kannan  Uve clearly not looked at lgbt families And if u r  using culture to show ur homophobia No U r just scared to stand on ur own and so u use culture as a shield so everyone will accept ur point but y r u so obsessed with LGBT ban wat did we do to u Is it because the lesbian girls stole all the chances u had with the bi girls If not how about minding ur own business U can b more productive if u stop all this hate                ,counter-speech,0
Read this                ,none-of-the-categories,4
unna than Da solren                ,none-of-the-categories,4
Chennai Avadi dinesh Aunty matum call me en WhatsApp Number 6369269195                ,none-of-the-categories,4
I am for next part bro                ,hope-speech,3
 no children anymore population will reduce next generation  this is not right for Nature                 ,none-of-the-categories,4
Babu G my AGE is 20 iam not in WhatsApp bro                ,none-of-the-categories,4
All are equal and pls do understand all the humanbeing                ,counter-speech,0
Fist time prank video pathu fell pandren bro                ,none-of-the-categories,4
Whats wrong with that title They are trans                ,none-of-the-categories,4
Really is she transgender She is so cute having beautiful smile                 ,none-of-the-categories,4
Like for this Amma                ,none-of-the-categories,4
It is nice n needed one and I wish you all to Come up with many more useful content to this society bro                 ,hope-speech,3
Its not correct                ,counter-speech,0
Yenna ithellam sobad                ,none-of-the-categories,4
Really I cant control my so sweet akka super god bless you                ,hope-speech,3
Most dont accept Cox they focus on SEX AND FUCKING Enjoy making babies Make make Make until this whole world suffer              ,none-of-the-categories,4
Good think that prank                ,none-of-the-categories,4
Entire Tamil Nadu Road signals same show only too much arrogant naturedue some softcorner people are accepting this type irritation but limit is there                ,none-of-the-categories,4
GREAT STORYI AM GAY AND I AM ENVIOUS ABOUT HARISH FOR HAVING SUCH CUTE AND LOVING BOYFRIENDLATIF I AM YOUR FAN FROM NOW ON AND I AM IN LOVE WITH YOUU                ,none-of-the-categories,4
Western and men attitude only Nothing wow                ,none-of-the-categories,4
Check this insta page its magizhvan foundation Instagram page                ,none-of-the-categories,4
nice to see sir each and every word is true they act well script dialogues music as well as silent lighting location colour etc everything is done by you is excellent sir வாழ்த்துக்கள்                ,none-of-the-categories,4
How many Thala fans subscribed him Hit Like                ,none-of-the-categories,4
it based on emotions by nature but  man to man love possible upto some extent They can share their love each other but they cant cross their limits                ,homophobic-derogation,1
Very sad but be safe and strong                ,none-of-the-categories,4
Its not funny to talk like thisif she is wrong that gave you rights to talk bad about her                ,none-of-the-categories,4
Malini nice interview really a bold girl  Ignore the haters they cannot understand all this Victory is ours Lets celebrate ourselves  its our life there is no need for anyones permission to live                ,none-of-the-categories,4
U really hero bro                ,none-of-the-categories,4
Good explanation Hats off bro               ,none-of-the-categories,4
Preethi2395 Preethi I am lesbian                ,none-of-the-categories,4
Super bro romba feel and waiting                ,none-of-the-categories,4
Why didnt they Smooch They both are so HOT                ,none-of-the-categories,4
Naan tamizhan pls mind it your words dont hurt others not good just sharing their thoughts thats all leave it                ,none-of-the-categories,4
You are so cool and bold                ,none-of-the-categories,4
Please dont give me new disease                ,homophobic-derogation,1
I am a gay is this my fault                 ,none-of-the-categories,4
And For your kind information not only Islam but also bible and vedas prefer polygamy also                ,none-of-the-categories,4
were the railway POLICE OH IM SORRY THEY SLEEPING                ,homophobic-derogation,1
Anna Vera level pranks super Tirinangai is the best Boys girls Vida                 ,none-of-the-categories,4
Am a Gay too but i dont know how to face my family and the society                ,none-of-the-categories,4
Vera level thala part 2 I am waiting thala                 ,hope-speech,3
Disturbance of the fly was funny                ,none-of-the-categories,4
Lakshmi Narayanan dr Lakshmi u can claim this once u find the cure Till then just shut yr mouth and stop commenting here with yr shallow mind Clown                ,none-of-the-categories,4
Wow super story Best wishes both of u act in this Short story We expect more stories from ur side From cochin kerala From            ,none-of-the-categories,4
Jesus ples save them                 ,homophobic-derogation,1
Really great acting and the real thirunangai it was amazing love showing with u bro                ,counter-speech,0
I love the way she handles                 ,hope-speech,3
Really really great osm speach                ,none-of-the-categories,4
Hmm Nice interview                 ,none-of-the-categories,4
such an awesome film  i need o show this film to my parents one day really thanks Mr Mani shankar iyer for your effort this is a life saver film                ,hope-speech,3
I am happy they passed this law                ,none-of-the-categories,4
Bro Talk about Introverts and Extroverts               ,none-of-the-categories,4
Semma bro  humanity                 ,hope-speech,3
Thala neenga vera level thala                ,none-of-the-categories,4
Mani anna acting realy crying to me                ,none-of-the-categories,4
you know bro this is my 1st subscribe channel I hope so you will continue this way to send a msg to people               ,none-of-the-categories,4
your  life  very strong   amma                ,none-of-the-categories,4
She s nt lookin like a transgender  she looks beautiful but her voice s bad                 ,none-of-the-categories,4
Waiting for part 2                ,none-of-the-categories,4
Tamil movies and concepts are always connected to our lifes Hats off guys Latif acting was really awesome wonderful                ,none-of-the-categories,4
nice to see sir each and every word is true they act well script dialogues music as well as silent lighting location colour etc everything is done by you is excellent sir வாழ்த்துக்கள்                ,none-of-the-categories,4
Plz respcet them                ,none-of-the-categories,4
I think this is a great humanlove u Akka for the assume charactercongratulation boysarputha manitharkalai kaanpithathukkuwell done                ,counter-speech,0
it decreases the population of indiai support this                ,none-of-the-categories,4
I would like to call them as super women                ,none-of-the-categories,4
Raghu Kethu thank you bro                ,none-of-the-categories,4
thanks for uploading it even i think im a part of LGBT               ,none-of-the-categories,4
My all support for u thala   waiting for part 2                ,hope-speech,3
Superb concept it is new and she is really a god like person waiting for part 2 nanba                ,hope-speech,3
Hei stupids u dont know difference between gay and affection on friends or someone Affection on someone even male is not gay                ,counter-speech,0
KIRAN The Rebel they dont know their biological nature they only knows what the society their parents toldtheir neighbor and their relatives told they wont think whats nature and how it will work they think culture is more than anything she said a point thats why india is first in danger for women in the world                ,none-of-the-categories,4
Waiting for part 2vema post pannuka  pa please                ,hope-speech,3
Thala vera level all humans are same  part 2 waiting pro                ,hope-speech,3
God bless you Sister                ,hope-speech,3
Waste of time to watch this video                ,none-of-the-categories,4
Giving birth alone is not a life u should live a life with whom u love that is the real meaning of marriage by the way homosexual marriage is much better the business marriage  giving varadachinai life is short so live a life on your own some people say how would u live when u become old  wait guys  Life is not gurenteed no one can say when we will die so are up suppose to believe and                ,counter-speech,0
Dr Bro very good topic Pl Send yr pH No Tank U shasank                ,none-of-the-categories,4
100 percentage scripted prank                ,none-of-the-categories,4
Hats off brodifferent prank                ,none-of-the-categories,4
377 section  correct  ok  congratulations good  job                ,none-of-the-categories,4
SuperKiko112 we dunno how they lived rtewe only know that they existed and from some texts indian  we come to know that few condemned it but on the larger scale they consisted and it is all natural  the parade is happening because these people were suffering from a longer time as they couldnt come out to the society and they get married and sufferits a problem to both the partners this parade could bring awareness to homosexuals who are still in the closet  may be an organised one could be better                 ,counter-speech,0
Sorry  bro                ,none-of-the-categories,4
BIBLE SAYS 1CORINTHIANS 6910 Know ye not that the unrighteous shall not inherit the kingdom of God Be not deceived neither fornicators nor idolaters nor adulterers nor effeminate nor abusers of themselves with mankind nor thieves nor covetousnor drunkards nor revilers nor extortioners shall inherit the kingdom of God                ,homophobic-derogation,1
Oh my GodSuch a bold  fact speechHatsoff to ur speakgood luckforever                ,none-of-the-categories,4
sowmya narayan  ofcourse v do                ,none-of-the-categories,4
Y any thing wrong in gay                ,none-of-the-categories,4
Pls dont make like this kind of prank pls pls                 ,counter-speech,0
Super bro i like this topic                ,none-of-the-categories,4
Really great anna                 ,none-of-the-categories,4
725 Heart Touching Moments                ,none-of-the-categories,4
A sophisticated yet forthright film that shines the spotlight on homosexuals in India and their struggle for basic human rights It is uplifting and hopeful to watch the young protagonist Latif confidently and respectfully challenge cultural norms and attitudes in India A powerful film that should nudge us towards a better understanding of sexual diversity in nature and acknowledgement of the sexual spectrum in humans A film that empowers young adults to advocate for themselves  congratulations on winning the Best Themed Feature Length Movie Award at the  Chennai Rainbow Film Festival  2015 Kudos to the young actors musician K Gautam and writerdirector Mani Shankar Iyer for their groundbreaking work                ,counter-speech,0
Really superb comment                ,none-of-the-categories,4
miracle tone or high frequency in YouTube is it true we can hear it by hearing it we can help brain to secrete dophamine 550 hz                ,none-of-the-categories,4
Hari Prasath Only the guy from the US did and also thats the awareness the film wants to spreadif a guy n a girl cud talk relationships in public so should the other colors of love be freely spoken                 ,counter-speech,0
She is very good hearted person                 ,none-of-the-categories,4
Very bold woman Appriciate U               ,none-of-the-categories,4
Very touching talk Sennila Kudos to your bold approach God bless you my sister                ,hope-speech,3
Shes an actor how her gender came in the way                ,none-of-the-categories,4
Thanks for awareness                ,none-of-the-categories,4
May be this is nature way of clearing the population getting more We are highly populated and abusing nature already Time for clearance                ,none-of-the-categories,4
Latif harish acting super                ,none-of-the-categories,4
wierd தமிழன் what is your problem Comments or person who give comments                ,none-of-the-categories,4
Its really very emotional i cant control my tears while seeing this its not a prank its a social experiment some YouTube channel only to do like love proposal prank like that only but TMP  is performaned for our society nd they are trying to change thought its really a gud social experiment I really appreciate u guyzz keep rocking its really different apart frm another utube channals so guyzz plzz follow nd support them nd try to motivate them for more videos for us                ,hope-speech,3
1st u go to doctor r get sum knowledge about transgender sum hetro sexual person lyk u r so disgusting                ,none-of-the-categories,4
Gowtham G  poi solraana Yen I am gay and if Ive got a hormonal disorder Id know Because if its a hormonal disorder thatd show its clinical features as hypogonadism I aint got anything like that So Im saying its not a disease                ,counter-speech,0
Pls do about Veerapan                ,none-of-the-categories,4
Im so happy LGBT act                 ,hope-speech,3
Stalin Subbiah why would they change the societythey r living their life                ,none-of-the-categories,4
How u r earning subscribers without video but ivam putting effort but no support                ,none-of-the-categories,4
Vera level attitude mayou teaches me do what makes you happy                ,none-of-the-categories,4
My best wishes ma May your life be blessed and may you find peace and joy                ,hope-speech,3
Plz send proof if is nature as per scientific research                ,none-of-the-categories,4
Harish acting at clinic corridor and bath room was commendable Harish mom dialogue was well written Latif simply make all viewers to love him Appreciate the effort of this film making               ,none-of-the-categories,4
Y this kinda classic films are not coming in theater                ,none-of-the-categories,4
It is tha no 1 prank video for ever                ,counter-speech,0
Seriously fell in love with this girl  Love u lots Malini Im here to support  Love is love  The explanation about politics with the body and telling about swamiyarschurch sister fathers and connecting it with homosexuality and asking a slipper shot question Felt the goosebumps   Lots of love from here                  ,counter-speech,0
No worries Please feel free to talk to us Email address contactmagizhvanfoundationorg                ,counter-speech,0
Yes she only told thatpaavam                ,none-of-the-categories,4
4 arivu athiham bro Arivey illathavan kudutha theerputhan ithu                ,none-of-the-categories,4
how to contact your foundation                ,none-of-the-categories,4
Heart touching moment  End super bro dance super Akka  Wait for next part  Unexpected moments                ,counter-speech,0
Nasty act God is strictly against this God once burned the whole city name Sodom and Gomorrah Its a disgrace to India Repent for your nastiness God will give grace and save you if u repent                ,homophobic-derogation,1
lolthis reply section is sick one thing  let it be gay or strgt all have luf and emotions no lgbtq is wandering just to hav sex all we need is love not lust              ,counter-speech,0
please make a video about hitler                ,none-of-the-categories,4
aneesh cool So the freedom women is getting now is because of law If law was nt made then these things would have been impossible So credit goes to the law Do u think this would have been possible cauz of culture This is where we make mistake by saying women are respected Bt India is a place of two extremes Women is respected and disrespected here only now who are those women getting respect As I told already if she follows rules of culture Culture dont pray feminine energy for its uniqueness                ,none-of-the-categories,4
A real human being                 ,none-of-the-categories,4
Society is already hurting them when someone says dont touch me it hurts them lot Their activities may be disliked but ignore them rather than hurting                ,counter-speech,0
The story is very nice to create original love and felling is best   to grate original life and like us beautiful life  Latif acting is best in really life                ,none-of-the-categories,4
Bestest best lovely bro                 ,counter-speech,0
Nice mve 5 times i watched                ,none-of-the-categories,4
She is really a very nice person                 ,none-of-the-categories,4
Western culture its not advisable                ,none-of-the-categories,4
Royal Queen  Its not like just bcoz you are a women Ignore these bad words in the comment sectionthey only say it in social media not in front of your face                ,none-of-the-categories,4
Semma Bro  Grate fully thank You                ,none-of-the-categories,4
The human who has full  heart                 ,counter-speech,0
moorthi moorthi  i understand ur feeling                ,none-of-the-categories,4
She is soo caringhats of to u sister                ,none-of-the-categories,4
Ashiq intha interview la pavam                 ,none-of-the-categories,4
Lathif guy is awesome Keep it up do many movies in different role                ,none-of-the-categories,4
When the orthodox burqa wearing woman is OK with others personal freedom I think everybody else should be OK or stop blaming burqa                ,none-of-the-categories,4
George Shankar  thank you for your support                ,none-of-the-categories,4
Sharik  hope they dont                ,none-of-the-categories,4
Whos ur pair mathan gowari lol U be single in thumbnail               ,none-of-the-categories,4
raja s  Im sorry to hear how your world view is narrow and pigeonholed into religious views I can just say I am not going to force any of my views on you I shouldnt You have the right to live however you want but that right stops when it intrudes into another person wellbeing Just like you dont want anyone to force anything on you you shouldnt force it on anyone else Thats the basic point Looking at your reply I can see that you are trying to force 1 Religion on non believers 2 Caste by default with your allegiance to Vedas  You are glorifying vedas without actually reading it Vedas confer வர்ணாஸ்ரம the disgusting way of organising people based on birth 3 Your narrow view of exclusively dual sexuality only Please read about  genders and sexuality                ,none-of-the-categories,4
Greatwell respect and care themthey r fantastic creations of GOD                 ,hope-speech,3
Thanks for the whole team to give us a special opportunity to watch such a great movie Acting story screenplay everything was too good And such a wonderful message to all the parents Please care about your children happiness not about stupid society                ,hope-speech,3
This is not foreign culture please check mohini avatar story in Hinduism                ,counter-speech,0
Congratulations to the whole team  Bold theme  Superb music by Gautam                ,none-of-the-categories,4
Bash Reels  Yow Racist                 ,none-of-the-categories,4
Hi friend where are you from                ,none-of-the-categories,4
Really a heart touching after that dance                 ,hope-speech,3
Gautam bhai Your music is fabulous Trust me you will make it big very soon Cant wait tosee you making a feature film Am really happy for you Keep rocking and in whole i loved watching this                ,hope-speech,3
No Wrods Really super akka                ,none-of-the-categories,4
She behave like a mother                ,none-of-the-categories,4
Mohamed Ali  very good answer                 ,none-of-the-categories,4
Transgender have beautiful heart inside dont look bad about them support them they too humans they too have feelings and life                ,counter-speech,0
LeZ CHoColAtE Let s accept nature When ur doing against it all problems starts               ,none-of-the-categories,4
Where is anchor  This is discrimination  Why she is hidden behind camera  Behindhoods  Does this               ,none-of-the-categories,4
Hope they will                ,none-of-the-categories,4
Penguin S aiyo he changed his opinion about lgbtnot changing him                ,none-of-the-categories,4
From my point of view i Joint me congratulate the team for the wonderful presentation Its a great effort and will enlighten many individuals ii The storyline and the characters carried wonderful messages and awareness In general this is common in this situation however the viewer will get exposure to contemplate the perception on certain topics Some may recover from past unpleasant experiences some get an idea about LGBT and start explore some may get solutions some may realise on what was  not known some may now become well equipped to handle and accept possibilities coz we live in community iii Every individual has their rights to choose their perfect partner and prepare for committed future together iv Every couple regardless gender age race religion caste status colour etc may face challenges Its the true care and love is matters to stay strong till the end Understand and accept each other by accepting and embracing entirely including the weakness and flaws Appreciate and compliment each other and become complete wholeness felt within Hence this is blessings and be grateful                ,counter-speech,0
But Honestly I wont scold her  Everyone has their right to make choices on their own will If I told you that I will marry four Women  then dont scold me for what I chose by my own will                ,none-of-the-categories,4
She is beautiful an she is just a simple pure beauty                ,counter-speech,0
Woman is a beautiful creation on earthwhich will look good for any onelove u katrina                ,none-of-the-categories,4
They are not male or femalethey are some people with mental dosorder                ,homophobic-derogation,1
Heart touch subjectGod bless your                ,hope-speech,3
Please give alok please please please please please please please please please please please please please please please please please please please please please please please please                 ,none-of-the-categories,4
ASHIQ hoods super                ,none-of-the-categories,4
A bear was chasing a rabbit and the rabbit was very successful at evading the pursuit God appeared before them granted them 3 wishes each The bear went first and wished for him to be most handsom bear in world The rabbit wished for a mortor bike The bear was confused and wished for the second time that he must be the only male bear in the world The rabbit wished for an helmet the second time The bear was very puzzeled this time and started to mock the rabbit how stupid he is for wasting all wishes for trivial  things he doesnt need Then the bear wished for the final time that all femal bear in world to be in his proximity The rabbit finally wished I wish this bear to become Gay and hopped onto the bike wearing the helmet and scooted away  btw this video is gay                ,none-of-the-categories,4
LGBT ok  Wat about Q               ,hope-speech,3
havish srinivasula we think tat if schools n other institutions do not ask our caste then we will forget it    Tats a myth Do u think caste is such a small thing tat ppl will forget NO It may happen in some cities But India majority is village Ppl always remember their caste take pride in tat and discriminate others Reservation system is their to give some relief to the discriminated ppl     So root cause of reservation system is discrimination  Reservation is just a remedy to give relief  We cannot remove remedy first tat will be unfair  We should remove the root cause first Then eventually remedy will not be required And we can achieve reservation system free society                ,none-of-the-categories,4
Make a longer Vidoe next time Its a valueble message And the editing skill and sound effects were awesome and just on time Simply a masterpiece   Loves from Malaysia            ,none-of-the-categories,4
Anna Super  TMP Annas you consept super My heart feeling  Thirunankai is real life human being              ,hope-speech,3
Public engaged this pepel                ,hope-speech,3
Mistake of nature                ,none-of-the-categories,4
Good comment  We should respect transgenders as another human being                ,counter-speech,0
Anis Jackson you are guy lover yes or no                ,none-of-the-categories,4
Yup her attitude is really fabulous I like her keep going on your way sister I support you always                ,none-of-the-categories,4
If you dont interest on that Pls dont hurt they are                ,none-of-the-categories,4
Why is it wrong to be a homosexual Nature is what also decided people to be homosexual So please accept them as well                ,counter-speech,0
Part 2 iam eagerly waiting                 ,hope-speech,3
Be strong And over pray is with you                ,none-of-the-categories,4
rohit royals you that type Or not                ,none-of-the-categories,4
Im waiting for part 2 And congrats very nice bro                ,hope-speech,3
Bro being a doc am conveying this dont use d word genetic here there is nothing to say that this is genetically oriented                ,none-of-the-categories,4
Ur really great akka                 ,none-of-the-categories,4
Fowzil Rahman  its about sexual orientation and not dress                ,none-of-the-categories,4
Pakistan country parcel panni shoot pannanum                ,homophobic-derogation,1
First time  a prank show got emotional moment                ,counter-speech,0
She is so cute                ,none-of-the-categories,4
She is  very very  respectful                ,hope-speech,3
True hearted true soulthat akka shows  real love and care                ,counter-speech,0
Noit is a sinbro                ,homophobic-derogation,1
I really love yu Abu vaavachii cant live without yu                ,none-of-the-categories,4
Only positive and negative attracts while same pole attracts its a defect it must be cured its not a culture These things are not a natural                ,homophobic-derogation,1
I never seen movie like this  very heart touching me eye got wet very emotional really appreciate                ,none-of-the-categories,4
Think about one generation where no male wants to live with female and no female wants to live with male It will be the end of the humans Male to male should not be attracted for sexual desires they can be friends people think this as freedom but this is not Dont consider transgender as lesbians or gays They change their sex and then they are attracted to opposite sex Dont think that whatever foreign countries do as correct We were the people who were leading culturally they should follow us not the reverse                ,homophobic-derogation,1
What a painful story Pa                ,none-of-the-categories,4
sky blue  u coming frome                ,none-of-the-categories,4
She is so pretty                ,none-of-the-categories,4
Soundhar Rajan  thank you                ,hope-speech,3
God bless you                ,hope-speech,3
Really amazing Thank u bro                ,none-of-the-categories,4
Semma acting bro vera level TMP Squad                 ,none-of-the-categories,4
Very happy to see you with so much of courage and confidence And please accept our apologies on behalf of those people who are discriminating you without any basis                ,none-of-the-categories,4
She is not like trans but voice is like boys she is beautiful                ,none-of-the-categories,4
God bless                 ,none-of-the-categories,4
My life is full of problems and pain                 ,hope-speech,3
Really super Anna   Beautiful mgs and motivating speach Stay happy and make others happy always                ,hope-speech,3
I cant control my tires They r u also a mom for us  but the world is speaking badly                ,counter-speech,0
Waiting for the entertainment bro                ,none-of-the-categories,4
Yeah buddy they dont expect anything like other Just need acceptance                ,none-of-the-categories,4
That akka is awesome                ,none-of-the-categories,4
Red blouse aunty super speechblue short worst speech                ,none-of-the-categories,4
Hamelton Melvin  thanks for your good response                ,none-of-the-categories,4
Ohh woah  she is a transgender I cant believe it she look like a girl really boys can  confused oh man awesome                ,none-of-the-categories,4
Source of thoughts Enna                ,none-of-the-categories,4
ashok kumar  pls Share your contact details I will call you                ,none-of-the-categories,4
First the community should start accepting inter caste wedding                 ,none-of-the-categories,4
Heart melted video bro promise sa na aluthuten                ,hope-speech,3
That smile                 ,none-of-the-categories,4
super bro speaking genuine                ,none-of-the-categories,4
Thank you so much                 ,none-of-the-categories,4
wierd தமிழன் i dont have any hesitation Bro Yes I am a muslim I wont hide my name always  Living in taminadu  i am not an Arabian India is my country I had indian passport Moreover india is a secular country Indian constitution wont interfer in citizens religious topics   Think about it                ,none-of-the-categories,4
Face is the index of mind he is the example                ,none-of-the-categories,4
Malini awesome speach  for adopting more than cutting  dispose baby in plastic bag                ,none-of-the-categories,4
We have treat all as humans                ,counter-speech,0
Anna salute for your video from me and my family salute TMP teams                ,none-of-the-categories,4
Why actors only doneted more money only trending society problem personwhy r they r help baggers u also behindwoods                ,none-of-the-categories,4
her Heart is so beautiful                ,hope-speech,3
Take an interview with THANUJA SINGGAM Please                ,none-of-the-categories,4
After this vedio respect come for transgendersalute                ,counter-speech,0
Before I watch this movie I dont know the correct meaning for LGBT But now I understand and really enjoyed this movie I think watched this movie more than 10 times within 2 days  Mother role Anupama mam what a acting mam super I had cry in many scenes especially Varun conversation with Karthik after he left from home and another scene friends are accepted Varun I like Varun acting too              ,none-of-the-categories,4
Tmp first channel only did transgender prank really  heart touching                ,hope-speech,3
That transgender really nice but prank boy very very worst idiot                ,counter-speech,0
Men who have sex with men account for the largest proportion of new HIV infections reported in Canada Canadian Red Cross Society introduced a blood donor eligibility criterion that excluded all men who have had sex with a man even once since 1977                ,homophobic-derogation,1
You are looking beautiful                ,none-of-the-categories,4
Im not  a gay but good movie                ,counter-speech,0
Can we get a lesbian movie please                ,none-of-the-categories,4
I was literally cryingwhen she called him  Again and again                ,none-of-the-categories,4
I agree that                ,none-of-the-categories,4
Super Anna hats off                 ,counter-speech,0
Sky Moon  Your Blind Abrahamic Religions Are Totally Psycho Fools     Only Psycho Peoples Can See Jesus                 ,none-of-the-categories,4
Azhagi have a long happy life sister                ,none-of-the-categories,4
what is wrong if two loved people think what they want But our cultures not accept for this life  i am not a gay but i respect LGBT people very much we have to respect them accept them  latifsuper actor really praisable actor   good movie nice story and good start                ,counter-speech,0
Great bro                 ,none-of-the-categories,4
Every human on this planet has the right to live there is nothing wrong about being a homosexual as long as it doesnt hurt anyone                 ,counter-speech,0
Spr   Love this prank                ,none-of-the-categories,4
What is the name of the artist who acted as varuns mother What an extraordinary acting                ,none-of-the-categories,4
First intro  super ra pesaniga bro unmaiyave antha akka sema good character                 ,none-of-the-categories,4
What is mean of gay                ,none-of-the-categories,4
Pls support the guy dont heat them i am guy                ,none-of-the-categories,4
Can you suggest me what could have been better with Harish character                ,none-of-the-categories,4
Superb bro good speech love is love                ,hope-speech,3
Nice one bro plzsubscribe to my channel  Lu Lu pulingo Thank u Msg me once subscribed bro              ,none-of-the-categories,4
Priyadharshan Sekar correct                ,none-of-the-categories,4
Yes  We have so many riddles to Solve                ,none-of-the-categories,4
For a moment I laughed on people who really dont know what is happening in the reality Simply giving comments without humanity Love is love always Love has no gender I think people should be mature enough                ,counter-speech,0
Its too bad                ,none-of-the-categories,4
Hats off to the all Transgenders                 ,hope-speech,3
Love is Love  love has no gender Lgbt  is pride              ,hope-speech,3
Bhakavathy Adithan s                ,none-of-the-categories,4
Thank god a happy ending and a story about true love and not sex Excellent film Thank you                ,none-of-the-categories,4
Real god nega  transgender than                ,hope-speech,3
Wow climax mother sentiment scene made me in tears                ,none-of-the-categories,4
Grace New Covenant Church Augustin Jerald  u too will have the ashirvad of gods everytime                ,none-of-the-categories,4
Hi bro Your giving great message  Dont talk bad about transgenders Every soul have feelings and pains be humanity                ,counter-speech,0
Her point of you in a right path i support her                ,none-of-the-categories,4
Love Love hai                ,none-of-the-categories,4
Riya H straight only                ,none-of-the-categories,4
Vera level Bro wish you all the best                ,none-of-the-categories,4
Bro Vera level acting bro You made me to cry TNP army                 ,counter-speech,0
Vera level hats off to u  akka                ,none-of-the-categories,4
Can u discuss about bermuda triangle                ,none-of-the-categories,4
Vere level  Nice prank Nala varuvinga by  tmp army                ,hope-speech,3
Mathan S yes dear Jesus show some mercy to me mathan as well                ,none-of-the-categories,4
omg they deserves a huge respect in our society                ,hope-speech,3
We should not encourage this judgment  because if u keep have  with same gender how your family will grow  What about children Leave about the country   God has given opportunity to live with boy and girl only in this world   Not same gender                ,homophobic-derogation,1
Why everybody confusing thiz with culture It got nothing to do with culture Its just natural as well Western countries have this clarity Whereby we don have            ,none-of-the-categories,4
Super movie hatsoff to the entire team members                 ,none-of-the-categories,4
I hav seen dis movie when they screened in the Chennai Rainbow Film Festival It stands example for SIMPLY THE BEST                ,none-of-the-categories,4
Bro please release part 2 as soon as possible                ,none-of-the-categories,4
USA person is a true gay Indian person who is forced to be a gay Sort of breakup story                ,homophobic-derogation,1
Keerthana Jayavel thanks for supporting sister                 ,none-of-the-categories,4
What an energy  Brilliant Humans                ,none-of-the-categories,4
Please support this genuine channel                ,hope-speech,3
You father is getting by homosexual then how to you born in the world Your speech was not justice for human being very talented So your homosexual thinking created and developed by yourself and by your living situation Thats your problem so dont criticize to anybody for this issues Peoples be allotted and keep to distance of this type of guys I advise to all the peoples especially for young generations This is our culturally very bad and worst activities and Gods is not creating this type of homosexual mans and lespian womans                ,homophobic-derogation,1
Sathiya Seelan  you sound funny right now First you said no animals do this so I gv explanation for that actually saying that yes theres homosexuality in 450 over species Now you are the one saying why human want to follow it can you see what youre doing You are not even sticking to your own arguments lol Dont forget humans come from animals as well sir We might be intelligent than them but we come from them we can hv their instinct present in ourselves                ,counter-speech,0
Because more marriages born out of love lesser the anger therefore lesser abuse                ,none-of-the-categories,4
Great Interview Dhanush style speech                ,none-of-the-categories,4
She exactly looks like a female                ,none-of-the-categories,4
One of the good movie                ,none-of-the-categories,4
Im not offended on your opinion  because different people have different opinions From your point of view culture is the main concern but decisions cannot be made based only on culture there are various other aspects too All of them should be considered                ,none-of-the-categories,4
Super Good explanations Everyone should watch this                ,hope-speech,3
Scripted This isnt a prank                ,none-of-the-categories,4
I am crying                 ,none-of-the-categories,4
Mani Shankar Iyer  superb sir Iam not gay But some sort awesome feel After seeing this movie Can I see u U r from                ,none-of-the-categories,4
She is So cute                 ,none-of-the-categories,4
Black Onyx  ‍‍                ,none-of-the-categories,4
check this TMP FANS                ,none-of-the-categories,4
Malini sister superb your speech I like you and I love you and good luck                ,none-of-the-categories,4
Talk about what is Halal in Islam                ,none-of-the-categories,4
why is it not right Love is love Everyone must have the right to live whoever they want irregardless of race or gender                ,counter-speech,0
Great Yesu as always Gets more emotional while watch fully U already started achieves ur successes anna Hats off to u             ,none-of-the-categories,4
U r really great ma                ,none-of-the-categories,4
Well done Mani You have handled very sensitive issue sensibly  Particularly the dialogues are really appropriate Background score was excellent KEEP IT UP MANI                ,none-of-the-categories,4
What kind of joke is this brother This isnt right                ,none-of-the-categories,4
Super salute for humanity                ,none-of-the-categories,4
could u please say its name  its difficult for me too find                ,none-of-the-categories,4
Semaa story lalif role is  awesome sema                ,none-of-the-categories,4
Y u came to this channel r u resigned ur job in gallata ahsiq                ,none-of-the-categories,4
Dev sri Muthu Its Viknesh or Vicky Hahaha hey                ,none-of-the-categories,4
This is the prank showthe boys act like a transgenderin there house they not understanding his problemso he explain about his problem to transgender mother    So she  tell dont feel about this it is a natureshe helping and feeling for that boy                ,none-of-the-categories,4
that blue tshirt brother  317 is the random sample for most of the people thinking about LGBTQ they know not what they think but they think whatever they think is right                 ,none-of-the-categories,4
Sensitive beautifully underplayed portrayal by all actors  mum dads sons priest psychiatrist and others No over the top acting or intrusive sound effects to spoil our enjoyment For that a big highfive to Manishankar Iyer Found myself wiping a surreptitious tear or two                ,none-of-the-categories,4
